Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 289.000,GONZALEZ SUAREZ y GONESSIAT,"González Suárez, Quito",USD 230 Alícuota,2 hab.,2 baños,160 m² tot.,2 estac.,N/A,N/A,"Venta departamento moderno de lujo dos dormitorios Y terraza con una vista fascinante de la cordillera, en la zona exclusiva de la gonzalez suarez zona totalmente residencial Y de status. El sector cuenta con restaurantes de comida nacional E internacional. Colegios de trayectoria. Farmacias Y los bancos mas represtativos del pais. El edificio fue construido por la marca wanders Y yoo en asociacion con la empresa construtora mas importante del pais uribe Y schwarzkopf de esta alianza nace oh residences uno de los edificios mas iconicos de quito. ● caracteristcas: 118 metros habitables. 12 metros terraza - balcon. 24 metros parqueaderos. 6 metros bodega. 160 metros totales. 5 años antiguedad. usd. 230 alicuota incluye condominio Y agua. ●sala amplia con salida A terraza - balcon de 12 mts puertas corredizas. empotrados en sala mueble tv - librero Y chimenea. ●comedor con mesones de cuarzo importado Y mesa contemporanea con vidrio templado. cocina con muebles altos Y bajos cuarzo Y madera grifería de alta gama. ●empotrados desfogues Y organizadores acero inoxidables. ●empotrados tambien electrodomésticos plancha de cocina, campana extractora iluminada, horno. alacena con organizadores. ●area maquinas privada cerrada con lavandin. dos Y medio baños. ●dormitorio master con muble empotrado de madera lounge Y para tv. walk in closet amplio. ●baño privado completo con doble fosa de lavabo Y ventilación natural. ●dormitorio secundario con baño privado completo y closet comodo. ●2 parqueaderos. ●bodega. ● el edificio cuenta con lindas areas comunales como: piscina. Spa. sauna. turco. Para damas Y caballeros por separado. Cancha multiple sqaush Y basquet. Zona laundry. Gimnasio. Area juegos de mesa. Kids room con casita del arbol. Dinning room. barbecue en terraza comunal. Areas lounge con poltronas. business center. terraza comunal con vista 360 grados. Cocina comunal servidora. baños comunales de lujo. Guardiania permanente. ● precio usd. 289. 000 venta. ●citas E informes al Ver datos cbr. monserrath pazmiño",./Plusvalia_raw_p30_060924_2243_files/logo_inmueblesec_1627353146077.jpg,Super destacado
USD 224.000,La Carolina,"La Carolina, Quito",USD 200 Alícuota,2 hab.,2 baños,120 m² tot.,1 estac.,N/A,N/A,"} El edificio cuenta con las mejores áreas sociales: Piscina semi olimpica, Sauna, Turco, Hidromasaje, Gimnasio equipado, Cancha de Squash, Kids Club, Sala de Juegos de mesa, Sala de Cine, bbq, Business Center, sala de música, mini skate, Guardiania 24 horas, Circuito cerrado de seguridad, Seguridad contra incendios. 2 habitaciones. 2 baños completos. 1 baño social. Área de maquinas. 1 parqueo. el edificio cuenta con: Piscina. Área de eventos. Área de juegos infantiles. Área de juegos (billar, futbolito, tenis de mesa, juegos arcade, bar, etc. ) Área de música. spa (hidromasaje, sauna, turco) Sala de cine. Coworking (sala de reuniones ejecutivas) gym. Cerca del Mall el jardin con una espectacular vista al parque La Carolina. Informacion Vilma Muñoz: Ver datos",./Plusvalia_raw_p30_060924_2243_files/logo_accion-a-inmobiliaria_1725474255476.jpg,Super destacado
USD 115.000,Alonso de Torres y Beck Rollo,"El Bosque , Quito",USD 90 Alícuota,2 hab.,1 baño,90 m² tot.,1 estac.,N/A,N/A,"Aprovecha un precio que no se volverá a repetir. ! Y has la inversión de Tú vida. Ubicados en el sector del Quito Tennis a pocos pasos del centro comercial El Bosque, Edificio Rembrandt cuenta con una vista panorámica de la ciudad de Quito. Un moderno proyecto desarrollado en el sector más privilegiado del norte de Quito. Tres torres con acceso independiente. Por su ubicación, frente al cc El Bosque, dispone de vías de acceso importantes que permiten una fácil movilidad hacia la ciudad y los valles. Incluye: Cocina de inducción. Horno eléctrico. Extractor de olores. Le entregamos instalado cortinas en sala y dormitorios. Áreas comunales: Sala de cine. Gimnasio. Sauna/Turco. Salón comunal en la terraza. bbq. Área infantil. Área Pet friendly. Valor condominio usd1 xm2. Aplica con tu crédito biess, o la institución bancaria de tu preferencia, recibe asesoría gratuita para la adquisición.",./Plusvalia_raw_p30_060924_2243_files/logo_inmocrecer_1538409211953.jpg,Super destacado
USD 169.458,iñaquito alto,"Iñaquito Alto, Quito",,3 hab.,2 baños,114 m² tot.,1 estac.,N/A,N/A,"Es un proyecto completamente ganador. Ubicado sobre la occidental, zona privilegiada junto a Colinas del Pichincha, Cerca de la Universidad de los Hemisferios. Tiene todas las comodidades de un proyecto de alta gama: Gimnasio. Piscina. Kids club. Sala de cine. 2 áreas de Bbq. Planta eléctrica con activación automática. Suites y departamentos Con vista espectacular hacia la ciudad o a la naturaleza según su preferencia. Entrega Inmediata. Forma de Pago: $2000 reserva. 20% de Entrada. 80% con Crédito Hipotecario con cualquier entidad financiera",./Plusvalia_raw_p30_060924_2243_files/logo_calmediav-constructores-cia.-ltdacalmediav-constructores-cia.-ltda_1538595660649.jpg,Super destacado
USD 155.400,Vellavista,"Norte de Quito, Quito",USD 110 Alícuota,2 hab.,2 baños,105 m² tot.,1 estac.,N/A,N/A,Comodo Duplex Vellavista Norte de Quitopbareas socilassala de tvbañoarea de maquinaspiso 2 estudio2 dormitrios 2 baños,./Plusvalia_raw_p30_060924_2243_files/logo_inviertebienes_1569344631900.jpg,Super destacado
USD 260.000,LUXEMBURGO Y HOLANDA,"La Carolina, Quito",USD 200 Alícuota,3 hab.,2 baños,226 m² tot.,2 estac.,N/A,N/A,Vendo espectacular departamento 182 metros. si deseas estar cerca de centros comerciales area financiera colegios restaurantes de primera cerca de todo. esta es tu oportunidad. Cuenta con. sala amplia. comedor. cocina abierta estilo americano. area de maquinas Y lavantin. tres dormitorios amplios. master con baño Y walking closet. baño compartido. baño de visitas. sala de estar. 2 estacionamientos. 1 bodegas. edificio tiene: guardias 24/7. sauna yacusi. area de niños. terraza accesible. bbq. sala comunal. zona muy segura. generador de luz. dos ascensores. gas centralizado. nota. el departamento se lo puede vender amoblado,./Plusvalia_raw_p30_060924_2243_files/logo_paulina-segarra_9.jpg,Super destacado
USD 98.724,Reinaldo Espinosa y Francisco  Arevalo,"Monteserrín, Quito",USD 80 Alícuota,2 hab.,2 baños,101 m² tot.,1 estac.,N/A,N/A,"Departamentos de 2 Dormitorios en Venta, Monteserrin Sector Norte - Nao 2. Edificio Exclusivo de 6 pisos de altura ubicado en Monteserrín, una de las zonas de más alta plusvalía. . con servicio de transporte a su alcanceUna zona residencial donde ud encontrará: - Unidades Educativas. - Bancos- Zonas de comercio- Supermercados. Nao 2 le ofrece: - departamentos de 3 habitaciones desde $147. 100 desde 108m2- departamentos de 2 habitaciones desde $98. 700 desde 78 m2 mas 23 m2 de terraza y suites desde $76. 500 desde 60, 70 m2 mas dos terrazas privadas. Todos con área de balcones o patios y amplios espacios para que pueda disfrutar de una mejor calidad de vida. Además le ofrece zonas de relax y descanso para compartir con su familia como: - Terraza bbq apergolada para que pueda disfrutar sin preocupaciones de una exquisita comida con familiares y amigos. Tambien cuenta con: - Salón Comunal- Elegante Hall de ingreso. - Ascensor de alta velocidad. - Parqueaderos de Visitas-Gimnasio. Nuevas Raíces, Nuevos Sueños. Agenda tu cita ya!",./Plusvalia_raw_p30_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
USD 52.000,humberto albornoz,"Las Casas, Quito",,3 hab.,2 baños,72 m² tot.,1 estac.,N/A,N/A,"Departamentos por estrenar en la ciudad de Quito, sector Las Casas. Desde 52 000 usd hasta Ver datos usd. Desde 72 m2 hasta 146 m2. De 1, 2 y 3 dormitorios. Cuarto de máquinas. Cada departamento incluye parqueadero, bodega y secadero. Ayuda para financiamiento. Entrega inmediata",./Plusvalia_raw_p30_060924_2243_files/logo_espinel-espinel-constructora-e-inmobiliaria.jpg,Super destacado
USD 154.900,Republica y Ulloa,"Centro Norte, Quito",,3 hab.,2 baños,140 m² tot.,2 estac.,N/A,N/A,"Penthouse de venta sector ute. Sala comedor cocina independiente, 3 dormitorios, balcón, 2 baños y medio, 1 bodega, terraza independiente o una habitación más tipo estudio y 2 parqueaderos. Departamento iluminado con una vista hermosa. Precio de oportunidad para pago en efectivo 154. 900$",./Plusvalia_raw_p30_060924_2243_files/logo_maria-dolores-toledo-dominguez_0.jpg,Super destacado
USD 67.000,Panamericana Norte,"Carcelén, Quito",,2 hab.,2 baños,80 m² tot.,1 estac.,N/A,N/A,"Los departamentos son nuevos por estrenar. Hay desde dos dormitorios y tres dormitorios. Tienen dos baños completos, sala, comedor, cocina con área de máquinas y un parqueadero. El edificio tiene ascensor, áreas verdes, canchas, juegos infantiles, sala comunal, bbq, control de accesos y seguridad. Queda Panamericana Norte antes de llegar a Yambal. Su precio fluctúa desde $ 67. 150 dólares hasta $ 82. 223 dólares. Cualquier información comunicarse con el teléfono 0 9 9 8 2 6 5 4 6 4.",./Plusvalia_raw_p30_060924_2243_files/logo_remax-supremo_1705008134615.jpg,Super destacado
USD 65.000,mastodontes,"Carcelén, Quito",,3 hab.,2 baños,147 m² tot.,1 estac.,N/A,N/A,"Venta Departamento de tres habitaciones con Patio posterior y jardín. Dentro de Urbanizacion. 93 m2 cubiertos. 54 m2 descubiertos. Ubicado en planta baja. Sector Mastodontes. Cerca a la Av. Simón Bolívar. A 10 minutos del Portal Shopping, Hospital San Francisco de Quito, Terminal Terrestre Carcelén. Acceso a Transporte Publico (Varias Líneas de Buses) Departamento consta de: Sala y Comedor con salida a patio posterior. Cocina con muebles altos y bajos, mesones de granito, lavadero de un pozo. Mesón Desayunador. Cuarto master con closet y salida al patio, baño completo. Dos Habitaciones con closet cada una. Un baño completo que comparten las dos habitaciones. 1 Bodega. 1 Parqueadero. Patio posterior con jardín y área bbq. Dentro de una Urbanización. Cámaras de seguridad",./Plusvalia_raw_p30_060924_2243_files/logo_cecilia-pena_2.jpg,Super destacado
USD 210.000,GONZALEZ SUAREZ,"González Suárez, Quito",USD 270 Alícuota,3 hab.,3 baños,156 m² tot.,2 estac.,N/A,N/A,"- Vendo o arriendo lindo departamento de 156 metros sin muebles. - Sala comedor amplios con vista, piso de madera. - Cocina cerrada. - Baño social. - Baño de servicio. - Área de máquinas. - Tres dormitorios con piso frotante No alfombras. - Master con su baño. - Dos dormitorios comparten un baño. - Dos parqueaderos. - Una bodega. - Edificio muy bien ubicado, cerca a centros comerciales y financieros, guardianía las 24 horas, control de accesos, control cctv, dos ascensores, planta eléctrica para todo el edificio, sala comunal, parqueadero de visitas. - costo alicuota: usd 270 adicional en caso de arriendo",./Plusvalia_raw_p30_060924_2243_files/logo_maria-dolores-toledo-dominguez_0.jpg,Super destacado
USD 115.000,Urbanización Lomas de Monteserrin,"Monteserrín, Quito",,2 hab.,2 baños,110 m² tot.,2 estac.,N/A,N/A,"El departamento tiene 77 metros de construcción, tiene 9 años de construcción y está en el 9 piso. Tiene dos dormitorios, dos baños completos, sala, comedor, cocina con lavadora de platos, triturador de basura, extractor de olores y plancha a gas, área de máquinas, bodega y 2 parqueaderos. El edificio tiene bbq, sala comunal, jardines con juegos infantiles, ascensor y guardia 24/7. Queda en la Urbanización Lomas de Monteserrin. Su precio es de $ 115. 000 dólares. Cualquier información comunicarse con el teléfono 0 9 9 8 2 6 5 4 6 4. ps",./Plusvalia_raw_p30_060924_2243_files/logo_shirley-paredes_1599751773701.jpg,Super destacado
USD 268.000,González Suárez,"González Suárez, Quito",USD 360 Alícuota,3 hab.,3 baños,262 m² tot.,2 estac.,N/A,N/A,"En venta departamento de lujo en la gonzalez suarez 262 m2 con hermosa vista A guapulo El departamento cuenta con: - 262 metros cuadrados- Amplio recibidor- 3 dormitorios- 3 baños y medio- Cocina con comedor de diario totalmente remodelados- 2 salas- Comedor- Sala de televisión- Cuarto y baño de empleada- Completamente remodelado, cambio de tuberías- Espectacular entrada de luz en todo el departamentoEdificio de lujo: - Piscina, turco- Sala y jardín comunales- Lindos recibidores- Seguridad 24-7- 2 ascensores- La mejor ubicaciónvalor: $268. 000alícuota: $360",./Plusvalia_raw_p30_060924_2243_files/logo_remax-supremo_1705008134615.jpg,Super destacado
USD 200.000,REPUBLICA DEL SALVADOR Y MOSCU,"República de El Salvador, Quito",USD 225 Alícuota,3 hab.,2 baños,220 m² tot.,2 estac.,N/A,N/A,"Hermoso Y confortable penthouse con vista privilegiada, el lugar ideal para vivir en el mejor sector de la ciudad de quito republica del salvador cerca del centro financiero de la ciudad. El penthouse cuenta con: - 1 dormitorio master, baño completo. - 2 dormitorios con closets. - 1 cocina equipada mubles altos Y bajos. - area de sala Y comedor que conectan con un balcon confortable. - area de maquinas. - 2 baños completos. - 1 medio baño. - jacuzzi. - calefon. -guardiania 24/7. -asensor. balcon de 6 m2 con vista panoramica A la ciudad piso 12. cerca de: restaurants. centros comerciales. entretenimientos. sector financiero. instituciones educativas. hoteles",./Plusvalia_raw_p30_060924_2243_files/logo_inmobiliaria-prados-del-valle_1583255288856.jpg,Super destacado
USD 135.422,"calle machachi, sector poncho verde","Los Chillos, Quito",,3 hab.,2 baños,115 m² tot.,2 estac.,N/A,N/A,"Elegantes Departamentos 3 habitaciones estilo Moderno con acabados de Primera ubicado en el mejor sector del valle de los chillos con crecimiento inmobiliario, rodeado de Naturaleza tranquilidad, excelente vista y clima cálido, donde puedes disfrutar con tu familia de la Naturaleza y tecnología desde tu casa. Proyecto poncho verde smart home. Dispone de: - 3 habitaciones ( con terraza y sin terraza) Incluye: Sala, comedor americano, Amplia Habitacion master, con wolking closert para 2 personas, baño master, lavabo individual, dispone de jacuzzi, cabina y ducha masajeadora. 2 habitaciones con closets. Baño compartido. cuarto de maquinas para lavadora y secadora. Patio Exclusivo ( 1ra planta baja) O balcon ( segun la ubicacion del departamento) 1 Bodega. 2 Parqueaderos subterraneos. desde $135, 000. areas comunales: * Gimnacio Equipado. * Juegos infantiles. * Salon comunal. * Amplias areas verdes. * Areas de bbq. * Salon de juegos. * Piscina, Sauna, Turco, Hidromasaje y Vitality pooll. * Lobby de Lujo. * Cancha de tennis. * Karaoke. * Sala de Cine. * Ascensores. mayor informacion Y citas con tatiana reinoso Ver datos",./Plusvalia_raw_p30_060924_2243_files/logo_promonecuador-desarrollo-inmobiliario-cial-ltda_1675453001932.jpg,Super destacado
USD 148.000,Holanda y Luxemburgo,"La Carolina, Quito",,3 hab.,2 baños,94 m² tot.,1 estac.,N/A,N/A,"Departamento de 94m2 ubicado en el 5to piso del Edifico Clitford 2, calle Holanda y Luxemburgo sector La Carolina. Cuenta con: Sala comedor. Cocina (empotrada) Área de máquinas. Despensa. Baños social. Desayunador diario. 1 Dormitorio master. 2 Dormitorios sencillos. 1 Bodega. 1 Parqueadero. Gas Centralizado. bbq. Terrazas. Patios. Jardines. Gym. Sauna, jacuzzi o hidromasaje. Mesas de billar. Parque infantil",./Plusvalia_raw_p30_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
USD 115.000,eloy alfaro y portugal,"El Batán, Quito",USD 131 Alícuota,2 hab.,2 baños,90 m² tot.,3 estac.,N/A,N/A,"Hermoso Departamento en el Sector Batan con Vista al Pichincha. ¿Estás buscando un departamento moderno y bien ubicado? ¡Este departamento en el sector Batan es perfecto para ti! Área Interna: 90 m², con una distribución eficiente y elegante. Dormitorios: 2 dormitorios espaciosos, adecuados para camas de 2. 5 plazas, ofreciendo comodidad y descanso. Baños: 2 baños completos, diseñados con acabados de alta calidad. Balcón: 3 m² con una vista espectacular al Pichincha, ideal para disfrutar de momentos de relajación. Parqueadero: 1 espacio de parqueo. Bodega: Espacio de almacenamiento adicional para tus pertenencias. Ubicado en el prestigioso sector Batan, este departamento te ofrece la conveniencia de estar cerca de centros comerciales, restaurantes, parques y una excelente red de transporte. Precio de Venta: $115. 000. Alicuota: $131. ¡No dejes pasar esta oportunidad única de vivir en un departamento que combina comodidad, estilo y una ubicación inmejorable! Contáctanos hoy mismo para agendar una visita y descubrir tu próximo hogar.",./Plusvalia_raw_p30_060924_2243_files/logo_business-brokers_1713847326025.jpg,Super destacado
USD 450.000,Cumbaya,"Cumbayá, Quito",USD 380 Alícuota,3 hab.,3 baños,263 m² tot.,1 estac.,N/A,N/A,"Excelente departamento con Vista privilegiada. Lujo y seguridad! 232 m2 área útil. 31 m2 terraza con chimenea, espectacular vista. 3 dormitorios cada uno con su baño. sala de estar tv-esudio. baño social. amplia área social sla comedor. cocina muy amplia independiente. área de lavanderia lav-sec. área de servicio. 3 parqueaderos. 2 bodegas. Seguridad 24/7. (valor anterior $475. 000) valor actual de inversión $450. 000. $280 de cuota de condominio. contacto: Ma Gabriela Velasco Sáenz",./Plusvalia_raw_p30_060924_2243_files/logo_inmoteam593_1653507149369.jpg,Super destacado
USD 135.000,Gaspar de Villarroel y Eloy Alfaro,"Centro Norte, Quito",USD 150 Alícuota,2 hab.,2 baños,175 m² tot.,N/A,N/A,N/A,"departamento en venta de 198 m22 dormitorios cada uno con su bano dormitorio máster con su walking cosetsala de juegos sala de estarsala comedor y cocina un solo ambiente Área de maquina 1 Parquedero Guardiania las 24 horas del diaAlícuota 150ubicacionEsta cerca de principales avenidas ( Av. Eloy Alfaro, 6 de Diciembre, y 10 de Agosto) Universidadesudla, Ekopar, Universidad Iberoamericana Centros comercialesRio centro, Granados Plaza, Hiedra Plaza, Quicentro, cci, Clínica el Batan, Estadio Olímpico Atahualpa, Complejo Judicial Norte, Plataforma Gubernamental entre otros",./Plusvalia_raw_p30_060924_2243_files/logo_casterdep_1714596343552.jpg,Super destacado
USD 98.000,,N/A,,N/A,2 Baños,448 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_canguro-servicios-inmobiliarios_1573061357132.jpg,N/A
USD 194.140,Santa Lucia Cumbayá,N/A,,N/A,3 Baños,102 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_metro-asesores.jpg,N/A
USD 235.000,Calle Estocolmo y Av. Río Amazonas,N/A,,N/A,3 Baños,354 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_gran-capital-ec._1680363106570.jpg,N/A
USD 298.000,Quito tenis,N/A,Alícuota USD 237,N/A,5 Baños,200 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_metro-asesores.jpg,N/A
USD 345.412,Universidad Internacional,N/A,,N/A,4 Baños,1727 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_remax-capital_1713196405746.jpg,N/A
USD 233.000,"El Einstein, Carcelén",N/A,Alícuota USD 45,N/A,3 Baños,630 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_century-21-elite_1703730978730.jpg,N/A
USD 299.000,,N/A,,N/A,2 Baños,370 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_inmovap_1702344537562.jpg,N/A
USD 135.000,Urbanización El Condado calle M N73-255  Oe6-B s/n,N/A,Alícuota USD 60,N/A,2 Baños,382 m²,N/A,N/A,N/A,N/A,./Plusvalia_raw_p30_060924_2243_files/logo_propiedad-servicios-inmobiliarios_1592489362595.jpg,N/A
