Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 220.000,"Cumbayá, universidad san francisco de quito","Cumbayá, Quito",,2 hab.,2 baños,194 m² tot.,2 estac.,N/A,N/A,"Se vende hermoso departamento con acabados de lujo. 2 habitaciones. Baño social completo. Cocina completamente equipada. Área de lavandería con lavadora - secadora y área de planchado con storage. Amplio ingreso. Espacio de sala comedor con linda vista panorámica hacia el valle de Cumbayá 1 Parqueadero. El departamento se encuentra en el proyecto aquarela y cuenta con seguridad 24/7 y variedad de áreas comunales. -piscina olímpica general. -piscina en cada torre. -sauna, turco, hidromasaje. -bbq y salón comunal en cada torre. -Salón de eventos con capacidad para 200 personas. -4 salas de reuniones. -sala de juegos adultos. -sala de juegos teens. -bolos, pista de hielo. -cine. -cancha de futbol. -cancha de tenis. -cancha de squash. -área de mascotas. -sala de yoga. -peluquería damas y caballeros. El proyecto esta a 5 min caminando de supermercados, restaurantes, Universidad San Francisco, entidades financieras, centros comerciales. Wilma Muñoz: Ver datosVer datos",./Plusvalia_raw_p31_060924_2243_files/logo_accion-a-inmobiliaria_1725474255476.jpg,Super destacado
USD 132.345,Belgica y Eloy Alfaro,"La Carolina, Quito",,2 hab.,2 baños,73 m² tot.,2 estac.,N/A,N/A,"Buscas vivir con estilo. Permítenos mostrarte tú departamento en el mejor sitio de Quito. . Tenemos un hermoso y confortable departamento de 2 dormitorios en un edificio con diseño único en la ciudad de Quito. Te ofrece espacios como ningún otro. Pensamos en tu hogar como un espacio diversión de descanso, disfrute, relajación y trabajo. Accede a lugares de trabajo, ocio y relajación sin tener que salir de tu hogar. Para tu comodidad nuestro edificio cuenta con: Área de bbq y Salón Comunal integrados, complementándose entre sí para crear espacios acogedores y dinámicos en la terraza. Terraza con vista panorámica y área de fogata y pérgola, para disfrutar con la gente que realmente te importa. Jam Room. Un espacio exclusivo para dejar a la creatividad fluir. Insonorizado y completamente equipado para tocar tu música favorita o cantar o simplemente ver películas en completa tranquilidad. Área de Coworking con espacios de trabajo cómodos, prácticos y versátiles, incluso con sala de reuniones. Gimnasio completamente equipado, para que puedas ejercitar tu cuerpo y mantenerte en forma. Jacuzzi que te permitirá disfrutar del aire libre, pero en completa privacidad y a la temperatura ideal. Pet Spa. Un espacio especialmente dedicado para nuestros amigos peludos, donde podrán tener su baño con toda seguridad y comodidad. Área de lavandería para una mayor comodidad. Estamos ubicados en la mejor zona de Quito. Estamos a: 2 minutos del Parque La Carolina. 5 minutos del Mall El Jardín. 6 minutos del Megamaxi. 6 minutos del cci. 9 minutos del Quicentro Shopping. 4 minutos del Tunel Guayasamin. 15 minutos de Cumbaya. No te pierdas esta oportunidad. . Agenda tu cita ahora mismo. Nuevas Raíces, Nuevos Sueños. Agenda tu cita ya!",./Plusvalia_raw_p31_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
USD 245.000,Jardines del Batán,"Centro Norte, Quito",USD 180 Alícuota,4 hab.,4 baños,240 m² tot.,2 estac.,N/A,N/A,"Departamento de venta en Jardines del Batán, vista al Pichincha.",./Plusvalia_raw_p31_060924_2243_files/logo_inviertebienes_1569344631900.jpg,Super destacado
USD 79.800,San Fernando Av. Occidental,"San Fernando, Quito",USD 40 Alícuota,3 hab.,2 baños,114 m² tot.,1 estac.,N/A,N/A,"Venta departamento 3 dormitorios&amp;nbsp;- Bonito departamento de 3 habitaciones&amp;nbsp;- Excelente estado de mantenimiento&amp;nbsp;- Excelente ubicación&amp;nbsp;- Buena iluminación&amp;nbsp;- Esificio con ascensor&amp;nbsp;- Area de secado en terraza&amp;nbsp;- Conjunto muy seguro con guardianía 24/7- Buena ubicación&amp;nbsp;- Acceso rápido a líneas de buses, centro comercial, entidades financieras, etc. - Apto para todo tipo de crédito hipotecario&amp;nbsp;",./Plusvalia_raw_p31_060924_2243_files/logo_daniel-espinosa_1522077775251.jpg,Super destacado
USD 125.000,Quito Tenis,"Centro Norte, Quito",USD 85 Alícuota,3 hab.,2 baños,156 m² tot.,2 estac.,N/A,N/A,"Vendo muy buen departamento en el Quito Tenis bajo de 155. 90 metros. Edificio de tres pisos. Tres dormitorios. Salita de estar. Dos baños y medio. sala con chimenea y comedor. Cocina independiente, área de lavandería. Bodega, terraza con piedra de lavar y área para colgar ropa privada para cada departamento. El departamento esta en piso dos. El edificio no tiene ascensor.",./Plusvalia_raw_p31_060924_2243_files/logo_ximena-maldonado_1622300626478.jpg,Super destacado
USD 185.000,Azuay y Amazonas,"La Carolina, Quito",USD 151 Alícuota,2 hab.,2 baños,91 m² tot.,1 estac.,N/A,N/A,"Exclusivo departamento de 2 habitaciones ubicado en el prestigioso sector de La Carolina, una de las zonas más codiciadas de la ciudad. Situado en el piso 15 del prestigioso edificio vida apartamentos, este departamento te brinda una vista panorámica espectacular desde cada uno de sus rincones. • Dormitorio principal, completo con un amplio walking closet. • Pisos de porcelanato italiano añaden un toque de lujo y estilo. • Iluminación natural adecuada. • Cocina equipada con encimera, horno y extractor de olores. Además, el edificio ofrece servicios adicionales que mejoran tu calidad de vida. • Estructura sismoresistente. • Edificio eco eficiente. • Generador eléctrico para el 100% del edificio. • Calentamiento de agua centralizado. • 4 ascensores Mitsubishi. • Control de accesos y cctv global. • Guardianía 24 horas. El edificio vida apartamentos ofrece una impresionante variedad de amenidades para complementar tu estilo de vida: • Piscina cubierta. • Oxygen Gym. • Hot Yoga. • Sky Lounge. • Terra 360º • Lounge Bar. • Sala de eventos. • Pet Spa. • 2 lobbies de ingreso. • H2O spa. • Cinema Outdoor. No pierdas la oportunidad de hacer de este lugar tu nuevo hogar. ¡Contáctanos hoy mismo para programar una visita y descubrir todo lo que este increíble departamento tiene para ofrecer! 0 9 9 9 7 0 2 7 2 2.",./Plusvalia_raw_p31_060924_2243_files/logo_andino-y-asociados_1576098145830.jpg,Super destacado
USD 353.300,Cumbaya Departamento DE Venta POR Estrenar,"Cumbayá, Quito",,3 hab.,3 baños,197 m² tot.,2 estac.,N/A,N/A,"Cumbaya departamentos/casas de venta por entregar en mayo del 2024/ en urb. Exclusiva cerca de entidades bancarias, educativas, restaurantes, iglesias etc. 2 departamentos por piso son 7 pisos vista espectacular departamento 3 dorms cada uno con baño (posibilidad de un 4to dorm. ) sala comedor cocina con desayunadaor estar familiar estudio baño social lavanderia baño de servicio terraza amplia balcón bodega jardin 2 parqueaderos (con la posibilidad de comprar más parqueaderos) dept 1A area dept area util 158. 43 M2 area cubierta 197. 05 M2 terraza 116. 90 M2 porche 14. 36 M2 jardin 25. 22 M2 bodega 6 M2 2 parqueaderos precio $353. 300. 70 dept 2 A area util 186. 36 M2 area cubierta 236. 19 M2 terraza 34. 79 M2 porche 25. 71 M2 balcon 14. 89 M2 jardin 25. 71 M2 bodega 5. 92 M2 2 parqueaderos precio $ 407. 316. 10 dept 4A area util 199. 54 M2 area cubierta 258. 54 M2 terraza 99. 83 M2 porche 36. 52 M2 balcon 10. 36 M2 jardin 36. 28 M2 bodega 5. 19 M2 2 parqueaderos precio $ 465. 488 dept 5B area util 179. 88 M2 area cubierta 232. 51 M2 terraza 23. 09 M2 balcon 13. 46 M2 jardin 71 M2 porche 25. 68 M2 precio $ 413. 893. 50 m2 el area cubierta incluye: area util, jardin cubierto, porche Y balconm cubierto, no incluye parqueaderos Y bodega area comunal área recreativa, piscina, baños, sala de reuniones, espacio verde *la ubicacion es aproximda*",./Plusvalia_raw_p31_060924_2243_files/logo_mari-a-de-los-angeles-salvador_1528210855243.jpg,Super destacado
USD 147.000,Stefano Maderno y Begonias,"La Primavera, Quito",USD 100 Alícuota,2 hab.,2 baños,90 m² tot.,2 estac.,N/A,N/A,"Departamento de venta en Cumbaya. En la Primavera. Moderno dúplex de venta en la Primavera. 2 dormitorios. 2. 5 baños. Jardín propio de 11 metros. 2 parqueos. En la Primavera, cerca de la Ruta Viva y al Scala, zona de gran plusvalía. Moderno dúplex con jardín propio. Diseño moderno, muy luminoso, fácil acceso. Vendo Dúplex en pb, sector la Primavera, a estrenar. 90 m. Internos. Jardín 11 m.",./Plusvalia_raw_p31_060924_2243_files/logo_ma.-raquel-arteaga_7.jpg,Super destacado
USD 130.000,Vozandes,"Quito Tenis, Quito",,3 hab.,2 baños,127 m² tot.,4 estac.,N/A,N/A,"Vendo departamento en Quito Tenis, ubicación estratégica a pocos pasos de la ""Y"" Cerca de Supermercados, bancos, clínicas, hospitales y farmacias, cafeterías y restaurantes. Se puede hacer todo caminando. Hermosa vista. Ventanas con doble vidrio para garantizar cero ruido en el departamento. Área: 127 m2. Habitación Master con baño completo. 2 habitaciones con baño compartido. 1 baño social. Cocina con desayunador. Área de máquinas. Tendedero en la Terraza. 4 parqueaderos. 1 bodega. Edificio con: Guardianía 24/7. Ascensor. Generador eléctrico. Alícuota incluye agua y guardianía.",./Plusvalia_raw_p31_060924_2243_files/logo_broker-s-asociados_1586986436793.jpg,Super destacado
USD 124.900,DE LOS LIRIOS MONTESERRIN,"Monteserrín, Quito",USD 65 Alícuota,3 hab.,2 baños,145 m² tot.,2 estac.,N/A,N/A,"Vendo departamento amplio duplex, bien mantenido, en edifico de tres pisos, en Monteserrín con terraza cubierta privada, las características especificas son: Area total 145. 80m2. Area util 140. 40m2. Año de construcción 2006. Ubicado en el 3er piso del edificio. planta baja. - 2 parqueaderos. - 1 bodega. - Calefón eléctrico. piso 1 duplex. - Sala, Comedor. - Cocina. - Baño social. - Terraza privada. piso 2 duplex. - Dormitorio master con baño privado. - 2 dormitorios secundarios. - 1 baño completo. - En la terraza comunal cada departamento tiene su area de lavado. alicuota U$ 65, incluye el consumo de agua. el conjunto ofrece. Cámaras de seguridad, ingreso vehicular con puerta eléctrica y parqueaderos de visitas",./Plusvalia_raw_p31_060924_2243_files/logo_zandra-diaz-de-nicolais_1532921164144.jpg,Super destacado
USD 315.000,"Departamento Dúplex de Venta Cumbayá Urbanización Miravalle 4, 74m2 de Jardín, 3 Dorms con Baño.","Cumbayá, Quito",USD 140 Alícuota,3 hab.,3 baños,156 m² tot.,2 estac.,N/A,N/A,"Departamento dúplex de venta en Cumbayá Urbanización Miravalle 4, seguridad 24/7 con circuito cerrado de tv, edificio moderno con espectacular vista hacia el Valle de Cumbayá, Montañas y nevados. Excelente ubicación fácil acceso a principales centros comerciales y de negocios de Cumbayá y Quito, a 7 minutos del túnel Guayasamín. Exclusivo edificio conformado por 2 dúplex, 4 departamentos y 1 suite Departamento dúplexAcabados de lujo156. 05m2 de construcción73. 90m2 de jardínPrimer piso: 3 dormitorios con baño independiente Sala de estarSubsuelo: Sala con salida directa al jardínCocina abierta tipo americanaÁrea de máquinasBaño social2 parqueaderos cubiertosBodega Área comunal: Amplia sala interna con baño y patioTerraza con pérgolaÁrea para bbqjardinesCanchas deportivas y áreas de recreación dentro de la urbanizciónAscensor Mitsubishi con paradas exclusivas en cada piso",./Plusvalia_raw_p31_060924_2243_files/1028.jpg,Super destacado
USD 150.000,Almagro y Alpallana,"Norte de Quito, Quito",USD 154 Alícuota,3 hab.,2 baños,185 m² tot.,1 estac.,N/A,N/A,"Se vende lindo Y comodo departamento. Pr sector Almagro y Alpallana precio: $150. 000Área: 185 m2dirección: Almagro y Alpallana. Excelente ubicación. Cerca de parada del Metro y parque la CarolinadescripciónsalaComedorCocinaEstudio/sala familiarDormitorio máster con baño y walking closet2 dormitorios con baño compartidoÁrea de máquinasCuarto con baño de servicio1 parqueadero1 BodegaÁrea para secado de ropaInstalación de tv cable e internetTubería de cobreCalentador eléctricoAntigüedad: 30 añosCondominio $154 (incluye guardianía privada, servicio de limpieza de áreas comunales). Cuenta con área comunal: Sala comunal, jardín, 6 parqueos para visitas.",./Plusvalia_raw_p31_060924_2243_files/logo_magaly-salgado_1725058506983.jpg,Super destacado
USD 57.000,Fernando Coral y Federico Proaño,"Norte de Quito, Quito",USD 35 Alícuota,3 hab.,1 baño,85 m² tot.,1 estac.,N/A,N/A,"Departamento de Venta ubicado en tercer piso de un Edificio, en Conjunto privado. cuenta con excelente distribución, sala, comedor, cocina, tres dormitorios, baño completo, área de máquinas, estacionamiento, seguridad privada, rodeado de un entorno de naturaleza. Ubicado a pocos minutos del centro Conercial el bosque,",./Plusvalia_raw_p31_060924_2243_files/logo_carolina-serrano_1687471666003.jpg,Super destacado
USD 220.000,BELLAVISTA,"Bellavista, Quito",USD 1 Alícuota,2 hab.,3 baños,160 m² tot.,2 estac.,N/A,N/A,"Departamento en venta. bellavista. 150 M2. balcón 10 M2. hermosa vista. 2 dormitorios cada uno con baño. máster con walk in closet Y closet aledaño. sala comedor con salida A terraza. baño social. cocina americana con mesones de cuarzo. cocina empotrada de inducción, horno eléctrico Y extractor de olores de alta gama. despensa Y muebles altos Y bajos con mesones de granito. lavabo doble pozo con grifería de alta gama. cuarto Y baño de servicio. área de máquinas. departamento moderno con muy buenos acabados, iluminación natural gracias A sus amplios ventanales. cortinas en todo el departamento screen Y blakout en dormitorios. dos parqueos separados. bodega. $220. 000. edificio con guardias 24H00. lobby de ingreso. gimnasio. dos jacuzzi. áreas de bbq con pérgola. zona de mascotas. área infantil. cerca de vías principales, parque metropolitano, centros comerciales, túnel guayasamín, transporte público. Informes al Ver datos / Ver datos carolina serrano",./Plusvalia_raw_p31_060924_2243_files/logo_propiedad-servicios-inmobiliarios_1592489362595.jpg,Super destacado
USD 130.000,Portugal y Catalina Aldaz,"El Batán, Quito",USD 100 Alícuota,2 hab.,2 baños,80 m² tot.,1 estac.,N/A,N/A,"Vendo departamento 2 dormitorios amoblado balcón 2 baños y medio, cocina americana, parqueadero. Edf. Con piscina spa, gym, squash etc. Sector Catalina Aldaz. *Valor 130. 000* Inf Ver datos",./Plusvalia_raw_p31_060924_2243_files/149667.jpg,Super destacado
USD 159.000,MARINANO ECHEVERRIA,"Quito Tenis, Quito",USD 160 Alícuota,2 hab.,2 baños,132 m² tot.,2 estac.,N/A,N/A,"Oportunidad!! Vendo al norte de quito, en quito tenis, calle mariano echeverria, hermoso departamento de 101, 50 M2 habitables con vista espectacular, mas 24 metros de parqueadero, mas 6M2 de bodega, total de metros 131, 38m2. El departamento tiene dos amplios dormitorios, el dormitorio master con su propio baño. Sala comedor amplios Y luminosos con vista al oriente de quito, cocina independiente totalmente equipada, con mesones de granito muebles altos Y bajos de diseño, dos baños completos Y un baño social. Muy iluminado por sus amplios ventanales, 2 parqueaderos cubiertos, bodega, el edificio cuenta con ascensor, seguridad, camaras, conserje, salon comunal amplio para eventos Y reuniones, terraza comunal para uso de actividades sociales con vista espectacular hacia el oriente de quito. El quito tenis es una de las urbanizaciones mas seguras Y de alta plusvalia en quito, facil acceso A las principales avenidad de la ciudad. Informes Ver datos, Ver datos",./Plusvalia_raw_p31_060924_2243_files/logo_alejandra-flores_1623182304407.jpg,Super destacado
USD 260.000,HIDALGO DE PINTO,"Quito Tenis, Quito",USD 300 Alícuota,3 hab.,4 baños,267 m² tot.,2 estac.,N/A,N/A,"Excelente vista A la ciudad. ubicación privilegiada. claridad, confort Y seguridad. amplio balcon con vista. área de construcción habitable 238, 30 metros. acabados de lujo. 3 amplios dormitorios. sala de estar amplia Y confortable. 2 baños completos. 1 baño social. amplia cocina independiente con mesones de granito Y desayunador. cuarto de lavado. cortinas blackout en dormitorios. 2 parqueaderos cubiertos. 1 bodega. el edificio cuenta con. - terraza comunal. - area de bbq. - ascensor. control de accesos automatizado. guardiania permanente. puerta blindada. termostatos con timmer E independientes",./Plusvalia_raw_p31_060924_2243_files/logo_broker-s-asociados_1586986436793.jpg,Super destacado
USD 160.000,"Calle San Francisco y Francisco Caicedo, QUITO TENNIS","Quito Tenis, Quito",USD 140 Alícuota,3 hab.,3 baños,260 m² tot.,2 estac.,N/A,N/A,"Bajo de precio. Ubicado en la calle San Francisco y Francisco Caicedo, diagonal al Cyril, a una cuadra de la Av. Brasil. Sector muy bie servido con servicio de transporte. Cerca a restaurantes, cafeterías, pastelerías, centros comerciales, farmacias y demás servicios. Facilidad para comunicarse con la ciudad y salida al norte y centro de Quito. Es un edificio de tan solo tres pisos, por lo tanto la vecindad es exclusiva y amena. El área comunal tiene bbq cerrado, una excelente vista consolidada, sala comunal, terraza de buen tamaño. desde la sala principal que tiene salida al balcón la vista es excelente. - 220 metros. - 3 dormitorios. - 3 Baños y medio. - Amplia sala-comedor con balcón. - cocina grande. - Desayunador. - Area de servicio con su baño. - Sala familiar con balcón. - 2 amplios parqueos. - 1 bodega. - 1 secadero en la terraza. - Ascensor. - Puertas de madera en todo el departamento. - Piso de tablón de chanul en el área social. - Edificio exclusivo. - Area comunal con bbq cerrado. - La seguridad es a través de sistema electrónico. - Tercer piso. - Calle tranquila",./Plusvalia_raw_p31_060924_2243_files/logo_act-concepto-constructivo-casa-inmobiliaria_1715985697175.jpg,Super destacado
USD 198.000,Piave,"González Suárez, Quito",USD 200 Alícuota,2 hab.,2 baños,151 m² tot.,2 estac.,N/A,N/A,"Departamento venta/ renta gonzalez suarezvista panoramica 151 M2 totales 115 utiles 2 dormitorios 2 baños completos sala comedor cocina independiente area de maquinas dos parqueaderos independites 1 bodega alicuota $200comunal: seguridad 24 horas, gimnacio, sala comunal valor venta $198. 000 negociablesvalor renta $1100 negociable exploramos caminos hasta encontrar el que funciona para ti. Nuestra mejor Referencia, nuestros clientes! Te invitamos a formar parte de nuestra experiencia!",./Plusvalia_raw_p31_060924_2243_files/logo_corporacion-vyasa_1720557820567.jpg,Super destacado
