Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 240.000,Juan Boussingault,"González Suárez, Quito",,2 hab.,2 baños,146 m² tot.,2 estac.,N/A,N/A,"Hermoso departamento en venta por estrenar con finos acabados, ubicado en un piso medio, con una vista espectacular hacia la ciudad de Quito desde las habitaciones y desde el área social. Departamento de 138 m2 habitables más 2 terrazas que suman 18 m2 con una espectacular vista. Habitación máster con walking clóset, baño privado, salida a la terraza. Dos habitaciones secundarias con salida a una terraza compartida. Baño compartido para 2 habitaciones. Amplia sala de estar con salida a la terraza. Amplia área social con cocina integrada. Área de máquinas con lavandín y espacio para lavadora y secadora. Baño social con elegante papel tapiz. 2 estacionamientos Independientes. 1 bodega. Sistema de calentamiento de agua con bombonas de calor. Incluye iluminación, cortinas, cortinas de vidrio en dos baños, espejos en los baños, mesones de cuarzo en la cocina, muebles altos y bajos Madeval, vidrios de 8mm anti-ruido. Alícuota $1. 10 por c/m2. Precio de venta de oportunidad. Edificio elegante, con decoración exterior de Adriana Hoyos, en el Sector de la González Suárez… zona residencial, cómoda y segura con fácil acceso a vías principales, cerca al Parque La Carolina, hoteles, zona financiera, supermercados, cines, etc. • Gimnasio. • Hidromasaje para 16 personas. • Turco. • Área de descanso / yoga. • Salón comunal de 135 m2. • Área de bbq. • Salón de juegos. • Guardianía virtual 24/7. • Conserjes con turno rotativo. • cctv e intercomunicadores. • Ingreso vehicular y peatonal automatizado mediante sistema de control exclusivo. • Control de accesos a los departamentos con tarjetas magnéticas y huella digital. • Generador eléctrico. Llámanos ya y agenda tu cita!",./Plusvalia_raw_p28_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
USD 360.000,Belisario Quevedo,"Cumbayá, Quito",USD 1 Alícuota,2 hab.,2 baños,330 m² tot.,2 estac.,N/A,N/A,"Hermoso departamento de dos dormitorios. facilidades de acceso. 200 metros interiores mas 130 metros de jardín. 2 dormitorios cada uno con su baño. sala familiar. cocina americana. dos parqueos. areas comunales: piscina, sauna, turco, áreas infantiles",./Plusvalia_raw_p28_060924_2243_files/logo_cedros_1602037936750.jpg,Super destacado
USD 327.000,"Av. de los Shyris, Quito 170102","La Carolina, Quito",,3 hab.,2 baños,105 m² tot.,1 estac.,N/A,N/A,"Espectacular vista en el Edificio iqon, el más alto de Quito. Desde un piso 27, éste departamento ofrece espacios iluminados, con ventanales piso a techo. Vivir en un piso alto de este rascacielos, es una de las experiencias de mayor lujo y confort para aquellos clientes más exigentes. Su ubicación, frente al parque La Carolina, le da un valor extraordinario a esta propiedad. Su cercanía a centros comerciales, restaurantes, centro financiero, hacen que sea muy cotizado para renta fija o variable, además que el edificio cuenta con las amenidades de última tendencia en el mercado. - 105m2 de área habitable. - Vista frontal, lateral y posterior (Norte, Este y Sur) - Recibidor con vista espectacular al norte y al este de Quito. - Cocina tipo americana. - Área de sala y comedor luminosos, con ventanales piso techo. - 2 Dormitorios con baño y closet. - Baño social. - 1 Parqueo. - 1 Bodega. Amenidades con las que cuenta el Edificio iqon. Areas comunales: - Lobby. - Business center. - Poker room. - Cine. - Spa. - Gimnasio. - Chill out zone. - Music/jam room. - Arcade room. - Game zone. - Bowling. - Kids zone. - Party room. - Squash. - Piscina. - Rooftop",./Plusvalia_raw_p28_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
USD 50.000,Av Occidental,"Norte de Quito, Quito",USD 20 Alícuota,3 hab.,2 baños,90 m² tot.,1 estac.,N/A,N/A,Venta departamento sector San Carlos en planta baja. Ubicado Av Occidental sector San Carlos,./Plusvalia_raw_p28_060924_2243_files/logo_broker-s-asociados_1586986436793.jpg,Super destacado
USD 61.500,AV. GALO PLAZA LASSO Y TUFIÑO,"Rumiñahui, Quito",USD 25 Alícuota,2 hab.,2 baños,100 m² tot.,1 estac.,N/A,N/A,"Vendo departamento amplio, en conjunto cerrado, muy seguro, en un 4to piso, y consta de: Área útil: 81, 69m2. Área Parqueadero: 14, 78m2. Área de secadero en terraza: 4, 20m2. area total: 100, 67 m2. - Sala comedor. -Cocina abierta. - Área de lavado. - Dormitorio master con baño privado. -2 Dormitorios secundarios. - 1 Baño completo. - 1 Parqueadero cubierto. - Secadero en la terraza. - Calefón eléctrico, cortinas y lamparas. -Medidor de agua y energía independientes. El conjunto ofrece: - Seguridad y circuito cerrado las 24 horas. - Ingreso con tarjeta magnética al parqueadero. - Cancha de Basket y juegos infantiles. - Parqueaderos de visitas. - Salón comunal. alicuota: U$ 25. .",./Plusvalia_raw_p28_060924_2243_files/logo_ae-builders_1688234249148.jpg,Super destacado
USD 146.837,paseo san francisco,"Cumbayá, Quito",,3 hab.,2 baños,108 m² tot.,2 estac.,N/A,N/A,"¡En venta Departamento en Cumbayá, junto a la usfq! Precio Espectacular: $146, 837. Características del Departamento: Área: 71 m² màs 13. 20 m2 de terraza, màs 23. 40 m2 de jardín. 2 Dormitorios amplios y confortables con closet y wolking closet. Cocina equipada con muebles altos y bajos estilo americano. Espectacular Isla de cocina con porcelanato. Terraza con pérgola de 13. 20 m², perfecta para relajarte y disfrutar del aire libre. Jardín natural de 23. 40 m², que brinda un espacio verde y natural en tu hogar. Incluye 2 garajes y 1 bodega. Acabados de Vanguardia en un edificio moderno, cercano a todos los servicios esenciales: Centros comerciales y supermercados. Vías de fácil acceso para tu comodidad. Proximidad a la Universidad San Francisco, ideal tanto para estudiantes como para profesionales. Amenidades del Edificio. Gimnasio Equipado. Sky Lounge y bbq. Jacuzzi Panorámico. Co-working Equipado. Fire Pit. Yoga Deck. Pet Zone. Ascensor Smart. Accesos Digitales. Sistema de Seguridad. ¡Es el lugar ideal para vivir o invertir con seguridad! Facilidades de Financiamiento: Trabajamos con todas las entidades de crédito y financieras del país. ¡No pierdas la oportunidad de adquirir este increíble departamento a un precio espectacular! Contáctanos hoy mismo para más información y agendar una visita.",./Plusvalia_raw_p28_060924_2243_files/logo_daniel-espinosa_1522077775251.jpg,Super destacado
USD 69.000,Av. Granados y Eloy Alfaro,"El Batán, Quito",USD 30 Alícuota,2 hab.,1 baño,105 m² tot.,1 estac.,N/A,N/A,"Oferta excelente departamento de 3 dormitorios- Ubicación privilegiada en Centro Norte de Quito- A pocos minutos de centros comerciales, supermercados, bancos, universidades, etc. - Excelente precio para inversión- Apto para cualquier tipo de crédito hipotecario- El departamento cuenta con área amplia de lavado dentro del departamento- Área de lavandería puede ser usada como patio interno, ideal para mascotas pequeñasa- El departamento está 100% funcional y puede ser habitado de inmediato- Parqueadero cubierto en sub suelo- Segundo piso de un edificio sin ascensor- El departamento tiene un solo baño completo, pero tiene espacio para poder habilitar otro baño social o completo- Mayor Información al Ver datos Agente a Cargo Daniel Espinosa",./Plusvalia_raw_p28_060924_2243_files/logo_accion-a-inmobiliaria_1725474255476.jpg,Super destacado
USD 220.000,La Carolina,"La Carolina, Quito",,1 hab.,2 baños,100 m² tot.,1 estac.,N/A,N/A,"- 3 habitaciones con closet. - 2 baños completos. - ½ baños. - área social amplia con vista a la ciudad. - cocina americana. - terraza cubierta. - 3 Parqueaderos. - bodega. -Areas comunes. - Kids Club. - Pared de escalada. - Gym equipado con cuadrilátero de boxeo. - Spa. - Sauna, turco. - Jacuzzi. - Hidromasaje. - Piscina. - Sala de Juegos. - Sala de cine. - Cancha de squash. - Business Center. - Terraza con vista 360º - Zona bbq. - Sala de eventos y reuniones. - Biblioteca. - Auditorio. - Área de pádel. - Teens Club. - Games Room. - Lavandería",./Plusvalia_raw_p28_060924_2243_files/logo_remax-futuro_1536878035365.jpg,Super destacado
USD 88.000,"Checoslovia, Quito","Iñaquito Alto, Quito",USD 85 Alícuota,3 hab.,1 baño,78 m² tot.,1 estac.,N/A,N/A,"Hoy quiero mostrarte esta hermosa suite, cómoda y moderna, ubicada en el Edificio Van Gogh, en la Calle Checoslovaqui y Suiza, primer piso alto, el edificio tiene 2 ascensores. Imagina despertar cada mañana en tu acogedor dormitorio, con walking closet y baño completo. El área de cocina, sala y comedor está integrada, cuenta además con área de máquinas para lavandería. La suit tiene medio baño y bodega interna para mayor almacenamiento. En el subsuelo encontrará la bodega y parqueadero. Ven, te invito a conocer, agenda tu visita.",./Plusvalia_raw_p28_060924_2243_files/logo_daniel-espinosa_1522077775251.jpg,Super destacado
USD 99.800,Mariano Paredes,"Ponceano, Quito",USD 64 Alícuota,3 hab.,2 baños,106 m² tot.,1 estac.,N/A,N/A,"Moderno Departamento en Venta - Uno de los edificios más modernos del sector- Excelente distribución de espacios- El dormitorio máster tiene baño propio&amp;nbsp;- Todos los dormitorios tienen sus propios closets- Dos dormitorios adicionales con baño baño compartido&amp;nbsp;- Baño social en el área de la sala&amp;nbsp;&amp;nbsp;-&amp;nbsp;Área de lavandería incluye lavadora y secadora- Termotanque para el tema de agua caliente&amp;nbsp;- Áreas comunales&amp;nbsp;- Jardines y áreas infantiles&amp;nbsp;- Sala de recepción con su sala de espera&amp;nbsp;- Terraza grande&amp;nbsp;- Área bbq incluye pérgola con sala, mesa comedor, sillas para tomar el sol y amacas&amp;nbsp;- Área de cine para 25 personas&amp;nbsp;- Gym&amp;nbsp;- La alícuota es de 64 mensuales (Incluye servicio de guardianía y conserjería) &amp;nbsp;- Cámaras de vigilancia&amp;nbsp;- Sirena comunitaria dispone el edificio- El departamento se vende con un solo parqueadero, pero puede venderse un parqueadero adicional por $8. 000 extras y una bodega por $2. 000 cuentan con predios independientes. - El departamento está libre de gravámenes",./Plusvalia_raw_p28_060924_2243_files/logo_lar-7-estudio-constructores_1712933661725.jpg,Super destacado
