Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 195.000,Cumbayá,"Cumbayá, Quito",USD 100 Alícuota,2 hab.,2 baños,89 m² tot.,2 estac.,N/A,N/A,"Descubre tu nuevo hogar en el corazón de Cumbayá; uno de los sectores más prestigiosos y vibrantes de Quito. Este hermoso departamento de dos dormitorios ubicado en el tercer piso, ofrece una combinación perfecta de modernidad, confort, exclusividad y ubicación privilegiada. Características: 89. 15 mts de construcción. Sala. Comedor. Cocina estilo americano; cuenta con plancha eléctrica y horno. Baño social. 2 dormitorios (el dormitorio máster con walk-in closet. ) 2 baños completos. Cuarto de máquinas. 2 parqueaderos. 2 bodegas. Ascensor. Cámaras de seguridad. Guardianía 24/7. El edificio cuenta con terraza con zona bbq, gimnasio, áreas húmedas. Se aceptan mascotas. El edificio está ubicado cerca del Site Center, a pocos minutos de usfq, Paseo San Francisco, Plaza Cumbayá. Este departamento es ideal para quienes buscan una vida moderna, segura y llena de comodidades. No dejes pasar esta oportunidad única de hacer este departamento tu nuevo hogar. ¡Contáctanos para más información y agendar una visita. !",./Plusvalia_raw_p15_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 279.500,AUQUI CHICO,"Cumbayá, Quito",USD 270 Alícuota,3 hab.,3 baños,202 m² tot.,2 estac.,N/A,N/A,"Nexos Realty vende lindo departamento penthouse en Siray 1, Auqui Chico!! Cerca del Colegio Alemán y del Parque Central de Cumbayá. Fácil acceso a la Ruta Viva y demás vías principales del sector. Vista!! Tres (3) baños completos. Tres (3) habitaciones. Un (1) medio baño. Penthouse. cumbayá Es una de las parroquias (no tan) rurales del cantón Quito (Provincia de Pichincha) en Ecuador. A solo unos 15 – 20 minutos de Quito, es una de sus parroquias más antiguas y tradicionales; ubicada en el gran Valle de Tumbaco. Debido a una urbanización acelerada, en los últimos años se ha convertido en una zona residencial/ comercial de mucho auge, prestigio y movimiento, aunque con menos campo y más tráfico; pero, sigue siendo el lugar preferido de muchas familias jóvenes para vivir por su clima y las conveniencias que ofrece. La parroquia de Cumbayá tiene un clima entre cálido y templado, con una temperatura que oscila entre 12°C a 21°C, según la altitud. La parroquia tiene una temperatura media anual de 16, 4 °C y una precipitación media mensual de 1. 166, 5 milímetros (mm). Cumbayá ofrece las conveniencias de la ciudad en un entorno más tranquilo pero cosmopolita: entretenimiento, centros comerciales, hospitales, colegios, universidades, vida nocturna, opciones para hacer deporte al aire libre, ciclovías, transporte público, etc. ; todo con varios accesos rápidos a las vías principales, y una amplia oferta de servicios con clima privilegiado. Cumbayá está ubicada a unos treinta minutos del aeropuerto internacional de Tababela, y a unos 20 minutos de uno de los mejores campos de golf del continente, en el Country Club Arrayanes!! Comunícate con Nexos Realty para conocer mejor las oportunidades del sector!!",./Plusvalia_raw_p15_060924_2243_files/logo_nexos-realty_1718643766032.jpg,Super destacado
USD 510.000,EL BOSQUE,"El Bosque , Quito",USD 639 Alícuota,3 hab.,3 baños,556 m² tot.,3 estac.,N/A,N/A,"Duplex. planta baja. -Recibidor/Hall de Entrada con puerta de seguridad blindada. -Sala Social de 2 ambientes con vista panorámica de la ciudad más chimenea. -1 baño social. -Comedor con vista panorámica de la ciudad y de volcanes. -3 Dormitorios cada un con baño y closet. -Cocina independiente con Comedor de Dario y mesones de granito, equipos ge Profile / Maytag, fitlro de agua Carico y 2 trituradores. -Lavandería y área de máquinas. -Dormitorio y Baño de servicio. Planta alta. -Dormitorio master con sala, chimenea y vista panorámica a la ciudad. Walking closet y amplio baño master con ducha e hidromasaje. -Estudio estilo inglés recubierto en madera con chimenea. -Gran sala familiar con chimenea que se incorpora a la terraza con pérgola y área de bbq. -1 Baño Social. otros. -3 Parqueaderos. -2 Bodegas. Areas comunales: -Piscina Temperada. -Sauna y Vestidores. -Cancha de Tenis de arcilla iluminada. -Sala comunal para eventos. -Guardianía 24 horas con cctv. -2 Elevadores. - Edificio con planta eléctrica. Inmobusiness te invita a conocer¡ En uno de los mejores sectores de Quito, con una vista espectacular, cerca de parques centro comercial, farmacias, etc. Renovado de 550 metros interiores + 56 de terraza, acabamos de adriana hoyos, muy iluminado por el sol y acogedor. El valor del condominio incluye guardianía privada 24 horas, circuito cerrado de tv, conserje 5 días a la semana, mantenimiento preventivo y correctivo del edificio, áreas sociales, jardín, piscina y cancha de tenis, agua y seguro del edificio. Asesora Gabriela Zambrano",./Plusvalia_raw_p15_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 195.000,SIERRA DEL MORAL,"Monteserrín, Quito",USD 100 Alícuota,3 hab.,2 baños,225 m² tot.,2 estac.,N/A,N/A,"Estratégicamente ubicado entre Quito y Cumbayá; con linda vista!! Cerca de la udla y Academia Cotopaxi. • Linda vista a los valles. • Excelente ubicación estratégica. • Son 176 m2, terraza cubierta de 15m2. • Tres (3) habitaciones. • Dos (2) baños. • Un baño social. • Dos (2) parqueaderos. • Bodega. • Área de lavandería en torre. • Incluye:  Cocina eléctrica y horno.  Extractor de olores.  Cortinas automáticas",./Plusvalia_raw_p15_060924_2243_files/logo_nexos-realty_1718643766032.jpg,Super destacado
USD 118.000,Lomas DE Monteserrin,"Monteserrín, Quito",USD 8.420 Alícuota,2 hab.,2 baños,111 m² tot.,2 estac.,N/A,N/A,"Luminoso Y comodo departamentoel departamento consta de area de cocina americana de muy buen tamañosala comedor unida, altura piso techo 2. 60 mts. La habitación master es super amplia y luminosa, para cama king y veladores, con un muy amplio Walking closet y baño incorporado con ventilación naturalUna segunda habitación, muy buen tamaño y excelentes closetsUn baño social completodos parqueaderos Y una bodegael edificio tiene conserje y está automatizado completamente. Dentro de Lomas de Monteserrin con controles de seguridad. Sala comunal con baños y area de bbq y linda terraza con vista espectacular y césped natural. Excelentes acabados construido el edificio por constructora reconocida con 45 años de experiencia.",./Plusvalia_raw_p15_060924_2243_files/logo_bolsa-inmobiliaria-nacional_1706984025310.jpg,Super destacado
USD 270.000,12 DE OCTUBRE,"Centro Norte, Quito",USD 120 Alícuota,3 hab.,2 baños,304 m² tot.,2 estac.,N/A,N/A,"Duplex de venta sector 12 de octubre. Comodo y amplio dúplex, en zona residencial de la ciudad, acabados de primera, excelente ubicación, cerca de centros comerciales, universidades, entidades financieras, entre otros, fácil acceso a transporte público. Sala. Comedor. Cocina. Dormitorio máster con baño y walk in clóset. Estudio. 2 Dormitorios. 1 Baño completo compartido. Lavandería. 2 Estacionamientos cubiertos. 1 Bodega. Acceso directo a terraza propia del departamento. asesor inmobiliario: Ma. Dolores peñaherrera",./Plusvalia_raw_p15_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 392.000,EL BOSQUE,"El Bosque , Quito",USD 325 Alícuota,4 hab.,3 baños,410 m² tot.,3 estac.,N/A,N/A,"Departamento en venta con acabados de primer nivel, con vista hacia Quito. Cerca de vías principales. El departamento cuenta con dos ascensores que van directo al departamento uno al área de servicio y otro a la puerta principal. Edificio de 10 pisos. El departamento tiene piso de chanul y mármol. 410 mts2 de construcción. 3 amplios dormitorios con vista. 1 Dormitorio master con walk-in closet y baño completo. 2 Baños completos. 2 balcones. Amplia sala de tv. Dos salas. Comedor. Amplia cocina con des ayunador. Dormitorio de servicio con baño completo. Lacena. Área le lavandería. 3 parqueaderos. 1 bodega. Guardia 24/7. Sonia Mora. asesora inmobiliaira. inmobusness S. A.",./Plusvalia_raw_p15_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 69.900,Vincent Van Gogh,"Ponceano, Quito",,3 hab.,2 baños,151 m² tot.,2 estac.,N/A,N/A,"Departamento ubicado junto al estadio de ldu. Cercano a vías principales, transporte público y comercios de toda índole. Tercer piso. 3 dormitorios con closets. 2 baños completos. Baño social. Sala comedor. Cocina abierta con muebles altos y bajos. Buen ingreso de luz. 1 parqueadero. Terraza comunal. Un departamento por piso. Piso de madera en habitaciones. Piso cerámica pasillos, cocina, sala y comedor. Ducha electrica en cada baño completo. Conexión para lavadora en la cocina. Citófono. Cerco eléctrico. Medidor independiente de Luz y agua",./Plusvalia_raw_p15_060924_2243_files/logo_asesores-inmobiliarios_1717436568806.jpg,Super destacado
USD 83.596,Conocoto,"Conocoto, Quito",USD 1 Alícuota,3 hab.,2 baños,98 m² tot.,1 estac.,N/A,N/A,"Sector conocoto-valle de los chillos en venta dpto 3D 86 M2 A estrenarproyecto inmobiliario que se desarrolla en el sector de mayor crecimiento a solo 15 minutos de Quito, está ubicado en una zona tranquila en la Av. Camilo Ponce antigua vía a Conocoto. El proyecto comprende la construcción de 11 torres de 3 y 4 pisos con un total de 196 departamentos. Cada torre cuenta con departamentos de 2 y 3 dormitorios con una distribución funcional y adecuada para que cada ambiente cuente con ventilación y luz natural, áreas verdes, Área de bbq en cada torre, circuito de seguridad, chancha multiple, area de mascotas, area de juego de niños. Departamento -3 dormitorios-86, 22 mts habitables-cocina estilo americano-2 baños completos-área de lavandería-parqueaderovalor venta $83. 596, 70Departamentos de Venta, aplica crédito hipotecario vip, Biess, 4%, reserva con $500 ""A un click de tu nuevo hogar""",./Plusvalia_raw_p15_060924_2243_files/logo_miroeslada-vallejo-noboa_1581971666237.jpg,Super destacado
USD 720.000,CUMBAYA-CUMBRES DEL VALLE-TIZIANO E5C,"Cumbayá, Quito",USD 155 Alícuota,7 hab.,7 baños,886 m² tot.,4 estac.,N/A,N/A,"¡Exclusiva Propiedad en Venta 2 departamentos. Superficie: 884. 31 m2. Construcción 544. 11 m2. Precio: $720, 000. Expensas: $155. ¿Estás buscando algo diferente en la propiedad que deseas comprar? ¿Qué tal si estuviera ubicada en un sector muy exclusivo, rodeada de naturaleza y con excelente seguridad? ¡Aquí está lo que buscas! Ubicada en Cumbayá, Sector La Primavera, dentro de la Urbanización Cumbres del Valle, esta propiedad ofrece una oportunidad única. Lo que la distingue es su composición de 2 Departamentos, ambos con vistas espectaculares hacia el valle, aprovechando la pendiente del terreno. Cada uno cuenta con ingresos independientes, piscina privada, área de bbq y jardines, además de 4 espaciosos parqueaderos. Distribución: *departamento 1* - Área: 199 m2. - Sala - comedor. - Terraza con vista panorámica. - 3 dormitorios. - 3 baños completos + 1 baño social. - Cocina tipo americana. - Área de lavandería. - Bodega interna. - Bodega Exterior. - Jardín frontal. - Patio. *departamento duplex 2* Planta Baja (165. 46 m2) - Hall de distribución a doble altura. - Estudio. - Sala – comedor. - Terraza con vista panorámica. - Cocina cerrada, isla central: cocina y extractor de olores. - 4 parqueaderos. Planta Alta (179. 65 m2) - Hall de distribución. - 1 dormitorio principal walk-in closet, ducha, tina, 2 lavamanos. - 3 dormitorios con baños completos. - Balcón. - Área de televisión. - Área de ropa blanca. amenidades. - bbq. - Baño. - Piscina. - Cuarto de máquinas. - Área verde de 545 m2. acabados. - Pisos de cerámica española, porcelanato español e italiano. - Muebles de cocina y closets Hogar 2000. - Mesones de granito. - Barandas de terrazas y balcones de vidrio con accesorios de acero inoxidable. urbanización con amenidades. - Seguridad 24/7. - Parque con canchas deportivas: tenis, baloncesto, fútbol. - Senderos para caminar. - Amplias áreas verdes. - Vías de circulación amplias. tu nuevo hogar espera por ti!",./Plusvalia_raw_p15_060924_2243_files/logo_remax-capital_1713196405746.jpg,Super destacado
