Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 399.000,Av. Eloy Alfaro y Av. de los Granados,"El Batán, Quito",USD 445 Alícuota,4 hab.,4 baños,535 m² tot.,2 estac.,N/A,N/A,"Metro Asesores vende departamento de 440 m2 habitables más terraza 50 m2, dentro de la exclusiva y segura Urbanización Jardines del Batán. Edificio de primera, con 4 dormitorios, 4 ½ Baños, 2 parqueaderos y 2 bodegas y área de servicio. Ubicado en el Batán Alto, muy cerca de EkoPark, Universae, Universidad udla y centros comerciales. Facilidad de acceso por la Av. Eloy Alfaro y Av. Gaspar de Villarroel, Av de los Granados y Av. Simón Bolívar. Lugar residencial y muy seguro. 16 años de construcción, completamente remodelado. Tuberías de cobre. Espectacular vista a la ciudad. Superficie: • Departamento: 440 m2 aprox. Habitables. • Terraza: 50 m2 aprox. • Parqueadero para 2 vehículos y 2 bodegas: 48. 03 m2. • Área total bruta de construcción: 538, 03 m2 aprox. Descripción departamento: • Todo el departamento en piso de porcelanato. • Hall de ingreso directo del ascensor. • Amplia sala en dos ambientes con salida a terraza. • Amplia terraza exterior con pérgola metálica cubierta con vidrio. Con espacio para comedor exterior y pequeño vivero. • Amplio comedor con salida a patio. • Baño social. • Cocina cerrada en piso de porcelanato con mesones de cuarzo, muebles altos y bajos e isla central. Incluye campana extractora, plancha, cafetera, nevera, microondas y horno. • Patio interior cubierto con techo corredizo y área barbecue con parilla. • Área de máquinas con cuarto y baño de servicio. • Área de estudio con jardín vertical. • Un amplio dormitorio con clóset de pared a pared y baño completo privado. • 2 dormitorios con clóset de pared a pared, baño completo privado y salida a balcón. • Gran dormitorio máster con espacioso walking clóset y salida a espacio que se usa como gimnasio. Incluye: • Sistema domotizado para control de iluminación, sonido y cortinas. • Ingreso con chip. • Citófono. • 2 parqueaderos cubiertos. • 2 amplias bodegas en piso de cerámica y estanterías. • Tuberías de cobre. • Medidor de agua y de luz. Descripción del edificio: • Ascensor. Hall de ingreso. Cerca eléctrica. Video seguridad. Conserjería. Planta eléctrica 100%. Urbanización: • Guardianía 24/7. • Áreas verdes. • canchas de fútbol, básquet, vóley y tenis. Precio: $ 399. 000. Condominio mensual: $ 410 Edificio + $ 35 Urbanización. Total $ 445. Informes y visitas Ver datos 661",./Plusvalia_raw_p25_060924_2243_files/logo_metro-asesores.jpg,Super destacado
USD 215.000,"Alonso de Torres y Beck Rollo, sector el Bosque","El Bosque , Quito",USD 1 Alícuota,3 hab.,2 baños,158 m² tot.,2 estac.,N/A,N/A,"Oportunidades de inversión marzo. Aprovecha un precio que no se volverá a repetir. ! Y has la inversión de Tú vida. Aprovecha esta oportunidad, encuentra la mejor financiación, y conviértete en propietario. Edificio Rembrandt construido en el Sector del Bosque a pocos pasos del C. C. El Bosque, excelente vista. Áreas comunales: Gimnasio. Cine. Sauna. Turco. Salón comunal. Área bbq. Área infantil. Área Pet Friendly. A 2 km del centro comercial Iñaquito. Estacionamientos de visitas. Cocina equipada con: plancha de inducción, horno eléctrico extractor de olores. Valor condominio $1 x m2. Cerca a: Instituciones bancarias. Escuelas/ Colegios. Universidad ute. Farmacias/ Clinicas/Hospitales. Restaurantes. Transporte publico. Acceso fácil desde cualquier punto de la ciudad. Espectacular vista de la ciudad y volcanes. Aplica al crédito biess o cualquier institución bancaria, nosotros te ayudamos en todo el tramite.",./Plusvalia_raw_p25_060924_2243_files/logo_inmocrecer_1538409211953.jpg,Super destacado
USD 149.500,Av. Luxemburgo y Holanda,"La Carolina, Quito",USD 170 Alícuota,3 hab.,2 baños,130 m² tot.,1 estac.,N/A,N/A,"Oportunidad lindo y acogedor departamento en venta, en el sector de la República del Salvador a una cuadra del parque de La Carolina, este departamento tiene 114m2, con una amplia área social, para sala y comedor con mucha entrada de luz y sol, cocina independiente con área de lavandería y espacio para comedor del diario, cuenta con baño social y 3 dormitorios, el master con walking closet y su baño completo, los otros 2 dormitorios comparten un baño completo. Cuenta con 1 estacionamiento y bodega. Dentro del costo de la alícuota incluye el consumo de agua fría y caliente y de gas centralizado. El edificio cuenta con seguridad 24 horas, y área de bbq en la terraza, con una ubicación ideal en una calle de poco trafico y sin ruido a dos cuadras de la República del salvador, de la Portugal y del parque La Carolina.",./Plusvalia_raw_p25_060924_2243_files/logo_stephany-crespo_1644012927824.jpg,Super destacado
USD 186.500,Alonso de Torres,"El Bosque , Quito",USD 300 Alícuota,4 hab.,3 baños,314 m² tot.,4 estac.,N/A,N/A,"En Venta exclusivo y amplio departamento duplex. Ubicado en el sector del Centro Comercial El Bosque. _ 314 m² de construcción. _ 3 amplios dormitorios con baño completo cada uno. _ Estudio o sala de Tv. -cuenta además con un cuarto de servicio con baño propio. _ Baño Social. _ Recibidor. _ Amplia Sala y Comedor. _ Amplia terraza solo de uso del departamento. -baño social. - Cocina, área de lavado. - excelente vista a la ciudad espacio para 4 parqueaderos. -bodega. Seguridad 24/7. El Edificio cuenta con sala comunal, area de bbq, espacio de Juegos infantiles.",./Plusvalia_raw_p25_060924_2243_files/logo_nuevas-raices-inmobiliaria_1713915431843.jpg,Super destacado
USD 65.000,mastodontes,"Carcelén, Quito",,3 hab.,2 baños,147 m² tot.,1 estac.,N/A,N/A,"Venta Departamento de tres habitaciones con Patio posterior y jardín. Dentro de Urbanizacion. 93 m2 cubiertos. 54 m2 descubiertos. Ubicado en planta baja. Sector Mastodontes. Cerca a la Av. Simón Bolívar. A 10 minutos del Portal Shopping, Hospital San Francisco de Quito, Terminal Terrestre Carcelén. Acceso a Transporte Publico (Varias Líneas de Buses) Departamento consta de: Sala y Comedor con salida a patio posterior. Cocina con muebles altos y bajos, mesones de granito, lavadero de un pozo. Mesón Desayunador. Cuarto master con closet y salida al patio, baño completo. Dos Habitaciones con closet cada una. Un baño completo que comparten las dos habitaciones. 1 Bodega. 1 Parqueadero. Patio posterior con jardín y área bbq. Dentro de una Urbanización. Cámaras de seguridad",./Plusvalia_raw_p25_060924_2243_files/logo_remax-supremo_1705008134615.jpg,Super destacado
USD 68.300,Av. Machala y Flavio Alfaro,"San Carlos, Quito",,3 hab.,2 baños,126 m² tot.,1 estac.,N/A,N/A,"Oportunidad! 68. 300, oo. Amplio departamento de 126 m2, remodelado en su totalidad con excelente iluminación natural. Ideal para inversionistas, o familias pequeñas que deseen vivir en un lugar estratégico, rodeado de zonas comerciales, farmacias, restaurantes, hospitales, con varías líneas de transporte público y centros educativos, totalmente central; se encuentra ubicado en un 2 piso. Características: Amplia sala-comedor. Cocina con muebles altos y bajos, pisos de porcelanato, encimera de granito. 3 baños nuevos con excelentes acabados. 3 habitaciones con closets empotrados de pared a pared. Área de Lavado interna con todas las instalaciones y secadero en la terraza. Medidores independientes de luz y agua. Accesorios para colocar cortinas. Amplio balcón. Parqueadero / local a la calle. Sin alícuota",./Plusvalia_raw_p25_060924_2243_files/logo_broker-s-asociados_1586986436793.jpg,Super destacado
USD 198.000,Suiza Y Eloy Alfaro,"Centro Norte, Quito",USD 229 Alícuota,3 hab.,3 baños,290 m² tot.,2 estac.,N/A,N/A,Con seguridad 24/7. En la calle Suiza y Eloy Alfaro. En un edificio de 34 años. En perfecto estado. Dos ascensores. Se vende Amplio y comodo departamento de 266 metros. Muy luminoso. Amplios espacios. Sala comedor. Sala familiar. Baño Social. Cocina independiente con plancha y horno. Alacena. Extractor. Cuarto y bano de servicio. 3 habitaciones. 2 baños completos. El master con walking closet. 2 estacionamientos cubiertos. Valor de venta $ 198 mil dólares.,./Plusvalia_raw_p25_060924_2243_files/logo_vilma-alarcon-gina-palacios_1599627047786.jpg,Super destacado
USD 65.000,Av. Mariscal Sucre y Antonio Roman,"San Fernando, Quito",USD 45 Alícuota,3 hab.,2 baños,85 m² tot.,1 estac.,N/A,N/A,"Portunidad!! $65. 000, oo. Departamento con excelente iluminación natural. Ideal para inversionistas, o familias pequeñas que deseen vivir en un lugar estratégico, con varías líneas de transporte público, centros educativos y centros comerciales. Se encuentra ubicado en un 1 piso alto, edificio con ascensor, generador eléctrico y las áreas comunales cuentan, área de juegos infantiles, área de bbq y salón comunal, 107m2 total de construcción, parqueadero cubierto de 14 m2, bodega 8m2. Características: Sala-Comedor. Cocina con muebles altos y bajos, pisos de porcelanato. 2 baños completos. 3 habitaciones con closets. Área de Lavado - Secado. Medidores independientes de luz. Guardianía 24/7. Circuito cerrado de cámaras de seguridad. Parqueadero y Bodega. Alícuota 45 dólares incluye el agua. Antigüedad 25 años",./Plusvalia_raw_p25_060924_2243_files/logo_broker-s-asociados_1586986436793.jpg,Super destacado
USD 290.000,LOS Eucaliptos,"Cumbayá, Quito",USD 125 Alícuota,3 hab.,5 baños,350 m² tot.,3 estac.,N/A,N/A,"Venta departamento duplex cumbaya460 metros de terreno330 metros de construccion3 parqueaderos3 dormitorios cada uno con su bañoSalaComedorCocina Urbanizacion, con seguridad 24-7 parque y canchasA 5 minutos del colegio Menora 10 minutos de centro comercial",./Plusvalia_raw_p25_060924_2243_files/logo_inmosoluciones_1562953983774.jpg,Super destacado
USD 65.000,Miravalle de Puengasí,"Conocoto, Quito",,3 hab.,2 baños,103 m² tot.,1 estac.,N/A,N/A,"Descubre esta maravilla de departamentos por estrenar en el Edificio Terán Valverde. Contamos con 3 dormitorios amplios y bien distribuidos, 94 metros cuadrados de comodidad y elegancia; sala, comedor, cocina, terraza, parqueadero. Estos espacios modernos ofrecen el equilibrio perfecto entre conveniencia y tranquilidad, brindando una oportunidad única para construir la vida que siempre has soñado. Ubicados estratégicamente entre Quito y el Valle de los Chillos, con la posibilidad de elegir la ruta que necesites por la Autopista General Rumiñahui o por la Antigua vía. Sabemos que encontrar la vivienda ideal puede ser desafiante. Nuestra oferta va más allá de las paredes; es la llave para un estilo de vida próspero. Contamos con 6 unidades nuevas: Sala, comedor, cocina. 2 dormitorios secundarios que comparten 1 baño completo. 1 dormitorio master con baño completo. parqueadero. Área de lavado. Cámara de seguridad. portero eléctrico. No esperes más para dar el paso hacia la propiedad que mereces. ¡Contáctanos ahora!",./Plusvalia_raw_p25_060924_2243_files/logo_paulina-saa_1634943148917.jpg,Super destacado
USD 360.000,Belisario Quevedo,"Cumbayá, Quito",USD 1 Alícuota,2 hab.,2 baños,330 m² tot.,2 estac.,N/A,N/A,"Hermoso departamento de dos dormitorios. facilidades de acceso. 200 metros interiores mas 130 metros de jardín. 2 dormitorios cada uno con su baño. sala familiar. cocina americana. dos parqueos. areas comunales: piscina, sauna, turco, áreas infantiles",./Plusvalia_raw_p25_060924_2243_files/logo_cedros_1602037936750.jpg,Super destacado
USD 160.000,"Calle San Francisco y Francisco Caicedo, QUITO TENNIS","Quito Tenis, Quito",USD 140 Alícuota,3 hab.,3 baños,260 m² tot.,2 estac.,N/A,N/A,"Bajo de precio. Ubicado en la calle San Francisco y Francisco Caicedo, diagonal al Cyril, a una cuadra de la Av. Brasil. Sector muy bie servido con servicio de transporte. Cerca a restaurantes, cafeterías, pastelerías, centros comerciales, farmacias y demás servicios. Facilidad para comunicarse con la ciudad y salida al norte y centro de Quito. Es un edificio de tan solo tres pisos, por lo tanto la vecindad es exclusiva y amena. El área comunal tiene bbq cerrado, una excelente vista consolidada, sala comunal, terraza de buen tamaño. desde la sala principal que tiene salida al balcón la vista es excelente. - 220 metros. - 3 dormitorios. - 3 Baños y medio. - Amplia sala-comedor con balcón. - cocina grande. - Desayunador. - Area de servicio con su baño. - Sala familiar con balcón. - 2 amplios parqueos. - 1 bodega. - 1 secadero en la terraza. - Ascensor. - Puertas de madera en todo el departamento. - Piso de tablón de chanul en el área social. - Edificio exclusivo. - Area comunal con bbq cerrado. - La seguridad es a través de sistema electrónico. - Tercer piso. - Calle tranquila",./Plusvalia_raw_p25_060924_2243_files/logo_broker-s-asociados_1586986436793.jpg,Super destacado
USD 115.000,Departamento a Estrenar en Venta 2 Dormitorios,"Gaspar de Villarroel, Quito",,2 hab.,2 baños,60 m² tot.,1 estac.,N/A,N/A,Hermoso departamento en la mejor zona de quito 60 m22 Dormitorios2 Baños completos1 parqueadero1 BodegaA estrenarAéreas comunales: Sala ComunalKids ClubSala de JuegosPets PlaceBusiness CenterGimnasio FitnessSala Tipo CineSolariumÁrea bbq con hornoZona de fogataValor Ver datos,./Plusvalia_raw_p25_060924_2243_files/logo_luna-castellanos-marcia-del-rocio_1598500876322.jpg,Super destacado
USD 65.000,Mañosca y Vasco de Contreras,"La Mañosca, Quito",USD 70 Alícuota,3 hab.,1 baño,133 m² tot.,1 estac.,N/A,N/A,"Venta departamento 3 dormitorios - mañosca Y vasco de contrerastransporte publico A la mano, restaurantes, centros comerciales, cines, bancos, etc. conjunto cerrado118m habitables12m parqueo3m bodegapiso 3sala comedorcocina cerradaarea de lavanderiacuarto de servicio / bodegabaño social3 dormitorios1 baño completocalefon A gascocina A gastuberias del departamento de cobremedidor de luz Y agua independienteedificio de 3 pisos sin ascensor bien mantenidoconjunto de 8 torres, 10 dpts por torre guardiania 24 horasjuegos infantilesareas verdesvalor venta ofertable usd $65. 000",./Plusvalia_raw_p25_060924_2243_files/logo_infinity-realtor_1684777183377.jpg,Super destacado
USD 139.991,"Monteserrín - Av. Eloy Alfaro, Departamento a Estrenar de 91,25 m2, en Venta. Dpb-002","Monteserrín, Quito",USD 95 Alícuota,3 hab.,2 baños,95 m² tot.,2 estac.,N/A,N/A,"Corporación vyasa vende departamento: En excelente ubicación del norte de Quito en el sector de la Av. Eloy Alfaro en Monteserrín, a pocos pasos de la Av. De Las Palmeras, lo cual facilita ingreso y salida desde y hacia la Vía. Simón Bolívar, tanto hacia el norte como hacia el sur de la ciudad, así como al Valle de Los Chillos, Cumbayá, Tumbaco y Puembo. características dpb-002* Departamento de 91, 25 m2* 3 dormitorios* Balcón de 3, 86 m2* Sala - Comedor con vista espectacular* 2 estacionamientos* 1 bodegacomunales* Terraza amplia con excelente vista 360 grados* Salón Comunal* Zona de bbq* Área para baño de mascotas* AscensorPrecio de venta: &amp;nbsp; &amp;nbsp;$ 139. 991, 00forma de pago: •30% Para firma Promesa Compra Venta•70% Contra entrega Firma de Escrituras•Parqueaderos adicionales - Con Costo* Visitas previa cita&quot;Usted puede revisar más opciones en nuestra página Web corporacionvyasa. Com&quot;",./Plusvalia_raw_p25_060924_2243_files/logo_corporacion-vyasa_1720557820567.jpg,Super destacado
USD 178.000,Republica del salvador y Shyris,"La Carolina, Quito",USD 180 Alícuota,3 hab.,3 baños,183 m² tot.,1 estac.,N/A,N/A,"Departamento en venta sector República del Salvador. Amplio y elegante departamento totalmente remodelado en venta sector República del Salvador. El departamento tiene 183 m2 habitables, más parqueadero y bodega, 203 m2 en total. Subimos hasta el piso ocho mediante ascensor, el cual nos lleva de manera directa al departamento, el mismo que se encuentra separado en dos ambientes, el primero a mano derecha se encuentra una cocina estilo americano sumamente amplia con mesones de granito, y sus muebles aéreos y bajos, y junto a ella tenemos una área de máquinas, continuamos y tenemos una sala y comedor con bastante espacio y con ventanales en frente y costado del edifico lo que permite entrada de luz natural todo el día, también en esta área contamos con un baño social para tus visitas. Ya en el segundo ambiente encontramos el área privada, con dos dormitorios secundarios cada uno con su closet y baño privado, donde tienes suficiente espacio para una cama de 3 plazas, luego subimos unas gradas con pasamanos de vidrio que nos conduce a la habitación principal que tiene su baño privado con su jacuzzi y su wolking closet. Cuenta además con un parqueadero y bodega para tu seguridad. Valor de alícuota: $ 180",./Plusvalia_raw_p25_060924_2243_files/logo_rialti-s.a.s._1699394741424.jpg,Super destacado
