Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 270.000,Cumbaya Departamento de Venta  Sector Auqui-chico,"Cumbayá, Quito",USD 185 Alícuota,3 hab.,3 baños,202 m² tot.,2 estac.,N/A,N/A,"Cumbayá departamento de venta sector auqui-chico Cerca de entidades bancarias, educativas, restaurantes, centros comerciales, iglesias, etc. linda vistadetallearea 190 m2Balcón 12 m23 dorm con baño cada unoEstar familiarSala con salida al balcónComedor con salida al balcónCocina independiente, con salida al balcón, desayunadorEstudioBaño social2 parqueaderos (horizontales) 1 bodegaSistema a gas sólo para agua, y sistema eléctricoPlanta eléctricaÁreas comunales: Gimnasio, sala de reuniones, baños, jardín con juegos infantilesAntigüedad 8 añosPrecio $270. 000Alícuota $185 incluye mantenimiento del edificio y áreas comunales, conserje guardianïa 24/7Edificio con 12 unidades3 pisos",./Plusvalia_raw_p36_060924_2243_files/logo_mari-a-de-los-angeles-salvador_1528210855243.jpg,Super destacado
USD 123.625,Gonzalez Suarez,"González Suárez, Quito",USD 7.219 Alícuota,1 hab.,1 baño,66 m² tot.,1 estac.,N/A,N/A,"Hermosa Suite de Venta Av. Coruña y RepúblicaLa suite se encuentra ubicada en un hermoso edificio con diseño ecosustentable que optimiza el consumo de agua y de energía eléctrica implementando sistemas de descarga de agua, así como también el uso de paneles solares como método auxiliar de calentamiento de agua. El edificio esta construido con un sistema de paredes alivianadas que reducen las cargas del edificio e incrementa el nivel de seguridad de la vida en caso de emergencia. La suite comprende 60, 5 m2 mas 5. 40 m2 de balcón, total 66. 35 m2SalaComedorCocina estilo americana DormitorioBaño completoBaño socialEn áreas comunales Lobby a doble altura amoblado y decoradoDos ascensores de última tecnologíaPiscina en terraza con vista panorámicaZonas de bbq y lounge amobladoJuegos infantilesJardines naturales con sistema de riego automatizadoHermosa vistaPiso 7Dpto. #706Precio: $123. 625Contacto: Maria Elena ReveloVer datos",./Plusvalia_raw_p36_060924_2243_files/logo_daniel-espinosa_1522077775251.jpg,Super destacado
USD 109.100,la morita II,"Tumbaco, Quito",,2 hab.,2 baños,108 m² tot.,1 estac.,N/A,N/A,"Adquirir tu departamento en el Edificio Qori será una gran inversión, pues se encuentra en la Morita ii, una zona de Tumbaco con alta plusvalía por su cercanía a la Ruta Viva. La zona es exclusivamente residencial, sin embargo, muy cerca del proyecto cuentas con minimarkets que tienen servicio a domicilio, cuentas con transporte público a una cuadra, parque metropolitano detrás del proyecto. Es un proyecto exclusivo únicamente de seis departamentos, lo que hace que las áreas comunales sean familiares y amigables. Precios desde usd 109. 100. -Edificio de 3 pisos con ascensor. -Departamentos de 2 dormitorios con balcones. -Parqueaderos cubiertos. -Amplias áreas verdes. -Zona de bbq. -Acabados de lujo. -Excelente distribución de espacios. forma de pago: Reserve con tan solo $1. 000, 00. 10% de entrada - Firma Promesa de Compraventa. 20% durante la construcción. 70% con crédito bancario. Qori está ubicado a un minuto de la Ruta Viva por el escalón Tumbaco en el sector de la Morita ii, zona residencial, tranquila, de rápido crecimiento y alta plusvalía lo que hace que sea una gran inversión. #departamentos en venta tumbaco #departamentos en venta 2 dormitorios # departamentos en venta la morita # departamento dos dormitorios con jardin. Información. ibeth tapia. Ver datos",./Plusvalia_raw_p36_060924_2243_files/logo_paulina-saa_1634943148917.jpg,Super destacado
USD 149.500,Av. Luxemburgo y Holanda,"La Carolina, Quito",USD 170 Alícuota,3 hab.,2 baños,130 m² tot.,1 estac.,N/A,N/A,"Oportunidad lindo y acogedor departamento en venta, en el sector de la República del Salvador a una cuadra del parque de La Carolina, este departamento tiene 114m2, con una amplia área social, para sala y comedor con mucha entrada de luz y sol, cocina independiente con área de lavandería y espacio para comedor del diario, cuenta con baño social y 3 dormitorios, el master con walking closet y su baño completo, los otros 2 dormitorios comparten un baño completo. Cuenta con 1 estacionamiento y bodega. Dentro del costo de la alícuota incluye el consumo de agua fría y caliente y de gas centralizado. El edificio cuenta con seguridad 24 horas, y área de bbq en la terraza, con una ubicación ideal en una calle de poco trafico y sin ruido a dos cuadras de la República del salvador, de la Portugal y del parque La Carolina.",./Plusvalia_raw_p36_060924_2243_files/logo_stephany-crespo_1644012927824.jpg,Super destacado
USD 150.000,GONZALEZ SUAREZ,"Centro Norte, Quito",,2 hab.,2 baños,127 m² tot.,1 estac.,N/A,N/A,"Por este anuncio comunícate directamente con Eliana Alcázar al 0 9 8 2 9 5 3 1 9 3. elegante sector con salita inmediata a los valles, por Guayasamin o por Guapulo, igualmente para movilizarse hacia la 12 de Octubre centro y sur de la ciudad. Rodeado de todos los servicios, cafeterías y centros de abasto. 120 m2 + Balcón de 7m2 + 1 parqueaderos + 1 bodega. • 2 dormitorios: Master amplio con balcón grande y vista a la calle principal, tiene espacio para estudio y baño privado. Segundo dormitorio de buen tamaño, cuentan con cortinas. • Sala – comedor con excelente iluminación, vista lateral, piso de tablón de chanúl. • Cocina americana, equipada de plancha de cocina a inducción, extractor de olores, refrigeradora. • Lavandería en closet, para lavadora y secadora en torre, o de cuerpo único. • El edificio cuenta con guardianía 24/7, sala comunal con mesa de ping-pong. venta: $ 150. 000",./Plusvalia_raw_p36_060924_2243_files/logo_alexandra-calderon_1708032626769.jpg,Super destacado
USD 159.000,MARINANO ECHEVERRIA,"Quito Tenis, Quito",USD 160 Alícuota,2 hab.,1 baño,132 m² tot.,2 estac.,N/A,N/A,"Oportunidad!! Vendo al norte de quito, en quito tenis, calle mariano echeverria, hermoso departamento de 101, 50 M2 habitables con vista espectacular, mas 24 metros de parqueadero, mas 6M2 de bodega, total de metros 131, 38m2. El departamento tiene dos amplios dormitorios, el dormitorio master con su propio baño. Sala comedor amplios Y luminosos con vista al oriente de quito, cocina independiente totalmente equipada, con mesones de granito muebles altos Y bajos de diseño, dos baños completos Y un baño social. Muy iluminado por sus amplios ventanales, 2 parqueaderos cubiertos, bodega, el edificio cuenta con ascensor, seguridad, camaras, conserje, salon comunal amplio para eventos Y reuniones, terraza comunal para uso de actividades sociales con vista espectacular hacia el oriente de quito. El quito tenis es una de las urbanizaciones mas seguras Y de alta plusvalia en quito, facil acceso A las principales avenidad de la ciudad. Informes Ver datos, Ver datos",./Plusvalia_raw_p36_060924_2243_files/149667.jpg,Super destacado
USD 56.500,Conjunto Nuevo Amanecer,"Ponceano, Quito",USD 35 Alícuota,3 hab.,2 baños,91 m² tot.,1 estac.,N/A,N/A,"Oferta departamento de 3 habitaciones- Conjunto cerrado con guardianía 24 horas- Muy buenas condiciones- Bien iluminado- Ubicación estratégica, calle Amesaba entre Galo Plaza y Real Audiencia- A pocos minutos de restaurantes, bares, supermercados, bancos y varios servicios urbanos- Excelente opción para inversión inmobiliaria- Actualmente se encuentra alquilado, &amp;nbsp; valor de arrendamiento 315usd- Apto para todo tipo de crédito- Precio Negociable (Ofertas serias) - Parqueadero",./Plusvalia_raw_p36_060924_2243_files/logo_daniel-espinosa_1522077775251.jpg,Super destacado
USD 117.000,"CUMBAYA, SAN ISIDRO","Cumbayá, Quito",USD 97 Alícuota,2 hab.,2 baños,120 m² tot.,2 estac.,N/A,N/A,"_ Ubicación Cumbaya Urbanización San Isidro. _ Segundo piso Ascensor. _ Edificio de 5 departamentos. _ área social piso de porcelanato salida a un pequeño balcon. _ amplia cocina con muebles altos y bajos. _ 1 dormitorio master con closeth y su baño privado. _ 1 dormitorio. _ 1 baño con ducha que es social y compartido para el dormitorio. _ área del departamento 70m2. _ área de maquinas en la terraza 10m2. _ área de bodega 16m2. _ 2 estacionamientos 24m2. _ área total 120m2. _ 19 años de construido. _ valor del condominio $34 del Edificio mas $63 de la urbanización. _ área comunal en la terraza. _ medidores de agua y luz independientes. _ agua caliente con calefón gas centralizado medidor independiente para cada departamento. _ Cisterna en el Edificio. _ Urbanización con mucha seguridad, canchas, areas verdes, juegos para niños. precio $117. 000. Paulina Cruz. Asesora Inmobiliaria. Ver datos",./Plusvalia_raw_p36_060924_2243_files/logo_paulina-cruz_1608745903310.jpg,Super destacado
USD 230.200,Quito Tenis - Departamento DE 3 Dormitorios EN Venta  148.50 M2  (P4 - 09),"Quito Tenis, Quito",USD 185 Alícuota,3 hab.,4 baños,148 m² tot.,2 estac.,N/A,N/A,"Corporación Vyasa vende, quito tenis - departamento de venta 148. 50 M2 (P4 - 09) En el Quito Tenis, muy cerca a la Brasil, departamento de 148. 50 m2, 3 dormitorios, cocina, buena área social, 2 estacionamiento y una bodega. 1 Balcón de 8, 16 m2 Los departamentos se encuentran sin acabados, la entrega máxima sería en 1 mes luego de la firma de promesa de compra venta. El Edificio cuenta con guardianía 24 horas, área social muy cómoda, salón comunal. Precio de venta: $230. 200, 00&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;Alícuota: aproximadamente $1. 25 por m2. acabados en el departamentoclosets empotrados marca madeval Sala – Comedor con altura libre de 2, 70m, luces indirectas y acabados de lujoCocina americana o independiente (depende del tipo de departamento) con muebles adeval altos y bajos, mesones y desayunador de granito (Se obsequiará plancha, horno y extractor de olores marca teka) 2 ½ baños para una mayor independencia (Con griferías de alta calidad y mesones de granito) Área de máquinas al interior del departamentoBodega en subsueloPisos de duela de madera natural (eucalipto) en dormitorios y áreas sociales; porcelanato 45x90 cm en baños y cocinas Mesones de granito (En cocina y baños) Luces indirectas con acabados de lujo (En sala y comedor) Tubería de cobre en todas las instalacionesExtractor de olores (Marca teka) Cocina de vidrio en plancha (Marca teka) Horno (Marca teka) Tanque de agua eléctrico incluido. especificaciones en áreas comunalesascensor Mitsubishi con capacidad para 10 personas. InstaladoPerfiles herméticos de aluminio importados de España: marca Thermia, con aislamiento térmico y de ruidoParedes de bloque de hormigón prensado, con terminado en enlucido, estucado y pintado Sala de copropietarios con baño, mesón de cocina y fregaderoTerrazas comunales ajardinadas Superficie en terraza y ductos con opción para la instalación individual de colectores solares para calentamiento de agua en los departamentosPatio con bbq en P. B. 3 estacionamientos de visitasRampa de acceso y circulaciones vehiculares amplias en subsueloGuardianía con bañoCisterna de 50 m3Bodega y baño comunalEstructura sismo resistente en Hormigón Armado con sistema de alivianamiento tipo deckProtectores metálicos galvanizados y alfeizares de hormigón armado para evitar el envejecimiento de las fachadas y reducir el costo de mantenimiento a mediano y largo plazoJardineras en todo el frente del edificio con una amplia zona arborizada hacia la calle Mariano EcheverríaPosibilidad de implementar jardines verticales al interior de los patios privados y comunales en P. B. &quot;Usted puede revisar más opciones en nuestra página Web. &quot;",./Plusvalia_raw_p36_060924_2243_files/logo_corporacion-vyasa_1720557820567.jpg,Super destacado
USD 230.000,"EDIFICIO COLINAS DEL BATÁN (Avenida 6 de Diciembre y Bossano 777, esquina)","Bellavista, Quito",USD 253 Alícuota,3 hab.,2 baños,242 m² tot.,2 estac.,N/A,N/A,"Departamentos en venta en norte de quito sector bellavista de 242. 22 M2. edificio colinas del batán (Avenida 6 de Diciembre y Bossano 777, esquina) Departamento 7-B (7mo. piso) de 242. 22 metros. Tres habitaciones; cada habitación con su baño; un Master con walk in closet. Dormitorio de servicio con baño. Espacio para máquinas y lavado a mano. Sala; comedor, cocina, sala estar, medio baño de visitas. Tiene una línea de teléfono fija. Amplia bodega y dos garajes. El Edificio cuenta con piscina, baños sauna y turco, gimnasio, hidromasaje, cancha de squash, sala comunal. Portería las 24horas. Condominio: 253, 76",./Plusvalia_raw_p36_060924_2243_files/logo_remax-capital_1713196405746.jpg,Super destacado
