Precio,Ubicación,Ciudad,Expensas,Habitaciones,Baños,Área,Estacionamientos,Precio/m²,Fecha de Publicación,Descripción,Logo Agencia,Destacado
USD 83.000,La Morita,"Tumbaco, Quito",USD 20 Alícuota,2 hab.,2 baños,60 m² tot.,1 estac.,N/A,N/A,"Departamento como nuevo en venta, Tumbaco sector la Morita. Dentro de conjunto con seguriudad, Piscina, Jacuzzi, Gimnasio, bbq y Canchas deportivas. * 60 m2. * 3er piso. * Sala y comedor. * 2 dormitorios (dormitorio master con walking closset) * 2 baños completos. * Cocina tipo americano (incluye plancha, horno y extractor) * Área de máquinas. * Iluminación instalada. * 1 parqueadero",./Plusvalia_raw_p14_060924_2243_files/logo_dinmo-inmobiliaria_1569885872048.jpg,Super destacado
USD 128.000,ELOY ALFARO,"De los Granados, Quito",USD 136 Alícuota,2 hab.,2 baños,97 m² tot.,1 estac.,N/A,N/A,"Vendo lindo departamento. ubicado cerca de universidades, centros comerciales, bancos, en avenida principal, bancos, escuelas, transporte publico, un con luz natural, linda vista, espacioso Y confortable. el departamento cuenta con dos dormitorios sala comedor, cocina tipo americano con desayunador, muebles altos Y bajos, cocina de induccion, campana, area de maquinas, dos banos compltos, bano social, dos balcones. Quinto piso, con asensor, guardiania las 24 horas, areas humedas, gimnasio, lavanderia comunal con lavadora Y secador",./Plusvalia_raw_p14_060924_2243_files/logo_re-max-impacta-inmobiliaria_1706106145193.jpg,Super destacado
USD 145.000,Alianza Francesa,"La Carolina, Quito",USD 126 Alícuota,2 hab.,2 baños,88 m² tot.,1 estac.,N/A,N/A,"Estas buscando un hogar, acogedor, iluminado y con un hermoso balcón en el mejor sector de la cuidad, este es tu Departamento! Más información. 0 9 8 4 -4 8 3 -4 8 6 Rosa Guerra. * 83 m2 + 5 m2 de Balcón. * 2 Dormitorios. * 2 Baños Completos. * Sala y comedor integrados al balcón. * Cocina independiente. * Incluye cortinas. * Área de Máquinas. * 1 parqueadero. * Bodega tiene un costo adicional de requerir. El edificio cuenta con guardianía 24/7, Espacio para bbq, Gimnasio, Terraza, cerca al Parque la Carolina, Centros comerciales y Cines, fácil acceso a transporte público.",./Plusvalia_raw_p14_060924_2243_files/logo_dinmo-inmobiliaria_1569885872048.jpg,Super destacado
USD 245.000,BOSMEDIANO,"La Carolina, Quito",USD 490 Alícuota,4 hab.,4 baños,415 m² tot.,2 estac.,N/A,N/A,"415. 18 mt2 de construcción. Planta baja: Lobby de entrada. Sala de estar. Sala. Comedor. Baño social. Cocina estilo americano. Cocina eléctrica, plancha eléctrica, horno. Plancha de cocina. Cuarto de servicio. Cuarto de máquinas. Bodega. Segundo piso: Sala de estar con luz natural y mostrador incorporado. Dormitorio máster con baño completo y walk -in closet. 3 dormitorios con baño completo cada uno. Características: 2 parqueaderos. 2 bodegas. Cámaras de seguridad en el departamento. Doble sistema de purificación de agua en todo el departamento. Ascensor. Piscina. Áreas húmedas (sauna, turco). Guardianía 24 horas. El departamento cuenta con vista privilegiada y luz natural, ubicado en una de las zonas más privilegiadas del centro norte de Quito. Con cercanía a: centros comerciales, supermercados, parques, entidades financieras, buena conectividad vial.",./Plusvalia_raw_p14_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 430.000,Cumbaya,"Cumbayá, Quito",USD 1 Alícuota,3 hab.,4 baños,410 m² tot.,2 estac.,N/A,N/A,"La mejor vista de cumbayá! Departamento Penthouse de lujo con amplia terraza propia. Mayor información: Ver datos. * 240 m2 (piso completo) * 170 m2 de terraza propia. * Vista panorámica 360 grados. * 3 dormitorios con baños completos cada uno. * Sala de estar. * Cocina independiente con comedor de diario y balcón propio. * Sala y comedor. * 2 balcones. * Área de bbq. * 2 baño sociales. * 2 parqueaderos y 1 bodega. Sector seguro, tranquilo y exclusivo. Cercano a los puntos más importantes de Cumbayá Rodeado de naturaleza y tranquilidad, es tu oportunidad para adquirir un inmueble de lujo!",./Plusvalia_raw_p14_060924_2243_files/logo_dinmo-inmobiliaria_1569885872048.jpg,Super destacado
USD 135.000,CALLE BECK ROLLO,"El Bosque , Quito",USD 200 Alícuota,3 hab.,3 baños,235 m² tot.,2 estac.,N/A,N/A,"¡vive enel bosque! Disfruta de lacomodidad, armonía, privacidad y total seguridad que te brindaeste magnífico apartamento en el mejor sector residencial de Quito. Ubicación. Exclusivo apartamento en edificio privado con rápido acceso a la Av Occidental, a pocos pasos del Centro Comercial El Bosque, 7minutos del Hospital Metropolitano, 15 minutos del parque La Carolina y zona financiera, cercano a colegios y universidades y todos los servicios. Sobre la propiedad. | Sector El Bosque| Exclusivo Edificio| 235m2 | Espacios con óptima distribución | Amplios ambientes| Iluminación natural | Cocina con comedor de diario| 3 Habitaciones con baño cada una | 2 walk in closets | Jacuzzi | Sala de Estar | Chimenea | Zona de lavanderia | Baño de servicio | 2 Parqueaderos | Bodega| Vigilancia permanente. valor $ 135. 000. planifica tu visita. juan carlos rueda. 0. 9. 5. 8. 6. 9. 4. 8. 0. 7. cbr. wendy lopez. 0. 9. 8. 0. 8. 6. 9. 0. 9. 1",./Plusvalia_raw_p14_060924_2243_files/logo_deluxe-properties_1676655432470.jpg,Super destacado
USD 330.000,González Suárez,"González Suárez, Quito",USD 445 Alícuota,4 hab.,5 baños,392 m² tot.,2 estac.,N/A,N/A,"392m2 Área de construcción. 4 Dormitorios, Master con Walk in closet. 4 Baños completos. 1 Baño social. Amplia sala y comedor con chimenea. Cocina con comedor de diario. Alacena. Bodegas utiitarias. Estudio con baño completo y balcón. 2 Dormitorios de servicio con baño completo. Área de lavado. Ascensor a piso. Balcón con bbq, vista 180 grados. Acceso al área de servicio independiente. Ascensor de servicio a piso. Tanques eléctricos de agua caliente. 2 Parqueaderos. Bodega en parqueadero. Parqueadero de visitas. Servicios comunales: 3 ascensores: 2 principales y 1 de servicio. Cancha de tenis. Jardín alrededor del edificio. Tarjeta magnética para ascensor y gradas. Sala Comunal. Conserje de 07h00 a 17H00. canje O venta de oportunidad. Pent House rodeado de balcones con vista 180 grados. Renovado en cocina, baños y clósets, bien mantenido. Ubicado en una zona residencial muy exclusiva de Quito a pocos minutos de centros comerciales, financieros, restaurantes, parques y fácil acceso a transporte público. Asesora inmobiliaria. Consuelo Muñoz. Inmobusiness",./Plusvalia_raw_p14_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
USD 126.000,Whymper y Orellana,"Centro Norte, Quito",USD 165 Alícuota,2 hab.,2 baños,118 m² tot.,2 estac.,N/A,N/A,"Ubicado en la calle whymper, zona muy residencial, entre la Av. Orellana y la Ernesto Noboa. Es un edificio de ladrillo visto de 6 pisos. El departamento está en un piso mediano con hermosa vista a la ciudad. Tiene una distribución muy funcional. Ambientes social y familiar independientes. Tiene una área social amplia y acogedora. Espacio suficiente para añadir una sala de tv. Balcón a continuación de la sala. Tanto el comedor como la sala tienen ventanas que permite gran entrada de luz natural. El sol de la tarde le permite tener una agradable temperatura a todo el departamento. Cocina semi abierta y con espacio para un comedor del diario. Area de máquinas independiente. Son 2 dormitorios cada uno con su baño. Pisos de madera en el ambiente social en combinación con porcelanato. Piso flotante en los dormitorios. Tiene cortinas romanas y blackout en las habitaciones. La terraza es comunal. Tiene un guardianía 24/7. Cuenta con planta eléctrica. Documentos legales para la venta en orden",./Plusvalia_raw_p14_060924_2243_files/logo_vivre-bienes-raices_1659031441683.jpg,Super destacado
USD 214.200,gaspar de villaroel y cochapata,"El Batán, Quito",USD 230 Alícuota,4 hab.,4 baños,542 m² tot.,2 estac.,N/A,N/A,"Apartamentos en Venta en Quito Ecuador Penthouse 287m2. ¡oportunidad Venta Departameto de ensueño en ubicación privilegiada!, 287M2 4 habitaciones 2 parqueaderos 2 bodegas con Terraza de 223M2. ¿Buscas un hogar espacioso, moderno y con una vista espectacular de la ciudad? ¡No busques más! Este amplio penthouse en la Av. Gaspar de Villarroel te ofrece todo lo que necesitas y más. Ubicado en un edificio muy bien conservado con ascensor, guardianía y control de accesos, este penthouse te brinda la seguridad y comodidad que buscas. Además, su excelente ubicación te permite disfrutar de un fácil traslado dentro y fuera de la ciudad, con acceso directo a avenidas principales y a solo pasos del Parque Metropolitano, la Universidad Udla, Ecopark, centros comerciales, cines, cafeterías, restaurantes y servicio de transporte público y privado. El penthouse se encuentra distribuido en: • Entrada principal. • Amplia sala principal con chimenea y comedor, con acceso a balcones frontal y lateral que ofrecen una hermosa vista de la ciudad. • Sala familiar o recibidor con acceso a balcón lateral. • Baño social. • Cocina moderna con mesones de granito, muebles altos y bajos en madera Madeval, extractor de olores y área de comedor de diario. • Área de lavandería con muebles de planchado y ropa blanca, lavadero y espacio para lavadora y secadora. • Balcones alrededor del departamento para disfrutar del aire libre y las vistas panorámicas. • Amplia sala de estar o estudio con ventanal. • 1 dormitorio con ventanal lateral, walk-in closet y baño completo privado. • Pasillo con closets de ropa blanca y salida a balcón con vista a la ciudad. • 1 dormitorio con closet y baño completo privado. • Dormitorio máster con walk-in closet y baño privado. Este penthouse es perfecto para: • Familias que buscan espacio y comodidad. • Profesionales que desean vivir en una zona estratégica. • Personas que disfrutan de las vistas panorámicas y la vida urbana. No pierdas la oportunidad de vivir en este penthouse de ensueño. ¡Contáctanos hoy mismo para agendar una visita! #PenthouseEnVenta #ExcelenteUbicacion #VistaPanoramica #EspaciosoModerno #Quito",./Plusvalia_raw_p14_060924_2243_files/logo_remax-capital_1713196405746.jpg,Super destacado
USD 370.000,González Suárez,"Norte de Quito, Quito",USD 365 Alícuota,4 hab.,3 baños,420 m² tot.,3 estac.,N/A,N/A,"Espléndido departamento de venta 100% renovado en uno de las sitios m{as privilegiados y exclusivos de la ciudad, cerca de todo pero a la vez en una calle tranquila sin mucho tráfico vehicular. El departament oestá en el cuarto piso con una hermosa vista a la ciuadad y al Pichincha. 420 m2 en total. 380 m2 habitables. 3 parqueaderos. bodega de 15 m2. Un gran recibidor que separa el área social con el área familiar. Área familiar. Cuatro dormitorios. Máster con chiminea. Dos walk in, uno para ella, otro para el. Baño master con 2 lavamanos. Dormitorio 1 con baño privado. Dormitorio 2 y 3 comparten baño. Sala familiar. Balcón que sale desde la sala familiar. Área social. Hall de entrada grande. Gran sala. Gran comedor. Baño de visitas. Amplia cocina con isla. Comedor de diario. Área de servicio. Entrada propia. Cuarto y baño de servicio. Cuarto de máquinas. Cuarto de secado. Areas comunales. Pequeño jardín. Pequeña sala comunal. Agente inmobiiario. María Amparo Proaño",./Plusvalia_raw_p14_060924_2243_files/logo_inmobusiness-s.a._1694815287277.jpg,Super destacado
